ntips	nhidden	rep	mean_time	median_time	method
32	1	17	38.3558403	37.5640565	hisse
64	1	17	6.3337661	6.2066005	tensorphylo
64	1	17	53.7105494	53.7476175	hisse
128	1	17	12.1554422	12.105168	tensorphylo
128	1	17	80.8500238	81.6704625	hisse
256	1	17	25.0259736	24.471137	tensorphylo
256	1	17	167.4277353	168.2870215	hisse
512	1	17	47.5878759	45.6990305	tensorphylo
512	1	17	292.6584838	289.962947	hisse
1024	1	17	99.0030198	94.1394235	tensorphylo
1024	1	17	548.9076064	543.171567	hisse
32	2	17	3.6187953	3.6242565	tensorphylo
32	2	17	39.6647243	37.927173	hisse
64	2	17	9.8052238	9.500479	tensorphylo
64	2	17	56.7917732	56.1038465	hisse
128	2	17	15.0502513	15.142489	tensorphylo
128	2	17	82.9027831	87.568087	hisse
256	2	17	32.0956569	31.8290175	tensorphylo
256	2	17	159.5876497	164.7355605	hisse
512	2	17	62.1457623	61.230835	tensorphylo
512	2	17	316.5849727	311.998315	hisse
1024	2	17	131.6794581	127.2244145	tensorphylo
1024	2	17	566.7595517	559.2435055	hisse
32	3	17	5.1702353	5.147304	tensorphylo
32	3	17	32.965353	32.499224	hisse
64	3	17	9.8894788	9.855539	tensorphylo
64	3	17	58.0210967	58.628647	hisse
128	3	17	16.3401523	16.0873955	tensorphylo
128	3	17	84.9229064	83.3686005	hisse
256	3	17	35.1572048	34.829049	tensorphylo
256	3	17	160.8081131	162.532897	hisse
512	3	17	74.7819008	74.021195	tensorphylo
512	3	17	274.7933119	269.1890875	hisse
1024	3	17	150.2836796	144.2809885	tensorphylo
1024	3	17	520.1601243	523.4826085	hisse
32	4	17	5.2940799	5.296093	tensorphylo
32	4	17	30.8385846	29.6113685	hisse
64	4	17	11.5487119	11.448594	tensorphylo
64	4	17	55.9537455	56.7440205	hisse
128	4	17	19.3053297	19.2015505	tensorphylo
128	4	17	79.6194293	78.8820115	hisse
256	4	17	43.2993702	42.9709725	tensorphylo
256	4	17	160.5375541	165.289573	hisse
512	4	17	85.2410828	83.4875825	tensorphylo
512	4	17	290.498981	288.6059905	hisse
1024	4	17	175.2493217	168.913891	tensorphylo
1024	4	17	564.3514659	559.928472	hisse
32	5	17	6.1130795	6.0482585	tensorphylo
32	5	17	34.8232229	34.1721265	hisse
64	5	17	12.2212226	12.133007	tensorphylo
64	5	17	64.7664208	54.7746675	hisse
128	5	17	21.4392567	21.2736085	tensorphylo
128	5	17	85.159091	86.278842	hisse
256	5	17	51.0792514	50.1176825	tensorphylo
256	5	17	165.8136268	166.3322645	hisse
512	5	17	100.9810935	99.9765525	tensorphylo
512	5	17	271.5926346	274.6937475	hisse
1024	5	17	208.2802747	202.0601155	tensorphylo
1024	5	17	557.5032605	544.814929	hisse
32	6	17	8.0255778	8.0074845	tensorphylo
32	6	17	36.8428091	37.4108395	hisse
64	6	17	15.6682033	15.441953	tensorphylo
64	6	17	51.4809366	50.1287525	hisse
128	6	17	25.6668159	25.743244	tensorphylo
128	6	17	89.4647019	88.410555	hisse
256	6	17	56.8771967	56.5491065	tensorphylo
256	6	17	153.0661241	155.993151	hisse
512	6	17	114.7062125	113.6504625	tensorphylo
512	6	17	286.692951	288.142342	hisse
1024	6	17	234.759645	230.5447835	tensorphylo
1024	6	17	516.8732691	524.2337285	hisse
32	7	17	9.5767308	9.543611	tensorphylo
32	7	17	30.4883708	29.7030035	hisse
64	7	17	16.3244657	16.4001435	tensorphylo
64	7	17	49.9302879	50.5703635	hisse
128	7	17	31.6443412	31.493699	tensorphylo
128	7	17	80.308832	77.5005985	hisse
256	7	17	69.5459507	69.1614855	tensorphylo
256	7	17	160.0128361	159.0135185	hisse
512	7	17	128.2672864	126.926775	tensorphylo
512	7	17	287.3828047	269.716696	hisse
1024	7	17	268.784192	264.163123	tensorphylo
1024	7	17	541.036779	509.4599115	hisse
32	8	17	9.0301475	8.924552	tensorphylo
32	8	17	30.8353784	29.9234605	hisse
64	8	17	19.2952273	19.334821	tensorphylo
64	8	17	46.5036104	45.438127	hisse
128	8	17	39.9880257	39.920593	tensorphylo
128	8	17	96.0721389	95.6154645	hisse
256	8	17	74.8875414	74.9893895	tensorphylo
256	8	17	153.9047012	148.6148935	hisse
512	8	17	150.0009559	148.9219425	tensorphylo
512	8	17	270.4114533	270.4706655	hisse
1024	8	17	316.6246771	311.432351	tensorphylo
1024	8	17	523.0700747	534.0499895	hisse
32	9	17	8.9422435	8.925659	tensorphylo
32	9	17	29.9967193	29.6870955	hisse
64	9	17	19.703862	19.688856	tensorphylo
64	9	17	47.7228274	46.906214	hisse
128	9	17	41.4197539	41.503521	tensorphylo
128	9	17	84.2963034	85.437112	hisse
256	9	17	80.9364108	81.107881	tensorphylo
256	9	17	138.8620718	138.6507455	hisse
512	9	17	166.5449356	165.641435	tensorphylo
512	9	17	306.4401623	317.4439555	hisse
1024	9	17	342.5689359	337.063993	tensorphylo
1024	9	17	568.245855	560.7915835	hisse
32	0	18	2.2918631	2.2629335	tensorphylo
32	0	18	23.586398	23.2965075	hisse
64	0	18	4.7922276	4.769899	tensorphylo
64	0	18	38.4036791	37.569817	hisse
128	0	18	8.2550589	8.2224885	tensorphylo
128	0	18	54.89941	52.0016735	hisse
256	0	18	17.5798324	16.9924705	tensorphylo
256	0	18	106.2606471	101.4129055	hisse
512	0	18	35.466517	34.51626	tensorphylo
512	0	18	203.3178356	203.6755975	hisse
1024	0	18	75.1703922	70.226563	tensorphylo
1024	0	18	377.1681225	380.229572	hisse
32	1	18	2.6425771	2.631954	tensorphylo
32	1	18	34.7920998	35.388248	hisse
64	1	18	5.9705963	5.898998	tensorphylo
64	1	18	49.3794693	50.996538	hisse
128	1	18	13.2417987	13.054195	tensorphylo
128	1	18	84.7357701	80.2282055	hisse
256	1	18	22.6313235	22.1960265	tensorphylo
256	1	18	168.0044618	171.93555	hisse
512	1	18	46.7602499	44.8746435	tensorphylo
512	1	18	287.1733398	284.783089	hisse
1024	1	18	102.3206701	96.130199	tensorphylo
1024	1	18	578.371297	559.539997	hisse
32	2	18	3.6469172	3.6198695	tensorphylo
32	2	18	36.0265893	35.516824	hisse
64	2	18	6.4482627	6.3633435	tensorphylo
64	2	18	52.6520442	50.2942285	hisse
128	2	18	17.5397672	17.3276045	tensorphylo
128	2	18	102.6089862	100.005765	hisse
256	2	18	29.6904165	29.0769335	tensorphylo
256	2	18	162.1952251	160.628078	hisse
512	2	18	58.0221258	56.3237295	tensorphylo
512	2	18	278.1208309	271.3872615	hisse
1024	2	18	128.2899348	122.0450895	tensorphylo
1024	2	18	574.5522044	577.8981365	hisse
32	3	18	4.5828693	4.542226	tensorphylo
32	3	18	32.6464468	31.331872	hisse
64	3	18	9.832784	9.7865565	tensorphylo
64	3	18	59.2668325	59.041927	hisse
128	3	18	20.1913848	19.964171	tensorphylo
128	3	18	97.6252066	98.020668	hisse
256	3	18	34.9668254	34.529462	tensorphylo
256	3	18	157.4609633	156.694702	hisse
512	3	18	70.9907743	69.537517	tensorphylo
512	3	18	295.6203484	263.0954215	hisse
1024	3	18	146.7625914	142.47254	tensorphylo
1024	3	18	523.1059046	494.3433755	hisse
32	4	18	5.5339955	5.4735205	tensorphylo
32	4	18	34.9541769	34.27149	hisse
64	4	18	9.9905807	9.910069	tensorphylo
64	4	18	45.20332	44.376022	hisse
128	4	18	22.6934713	22.5868385	tensorphylo
128	4	18	94.2528541	90.638167	hisse
256	4	18	45.9970964	45.4134655	tensorphylo
256	4	18	152.5105782	148.7483895	hisse
512	4	18	90.1194432	88.9261915	tensorphylo
512	4	18	279.6818157	270.386431	hisse
1024	4	18	182.4199511	175.8386475	tensorphylo
1024	4	18	569.6941923	563.2884425	hisse
32	5	18	6.5953215	6.5669085	tensorphylo
32	5	18	33.2159778	32.1758775	hisse
64	5	18	11.8231126	11.702753	tensorphylo
64	5	18	54.9014108	53.166873	hisse
128	5	18	30.3028622	30.1623675	tensorphylo
128	5	18	103.7919961	103.211186	hisse
256	5	18	53.3205738	52.9170395	tensorphylo
256	5	18	171.8070273	170.999028	hisse
512	5	18	106.9853221	105.582913	tensorphylo
512	5	18	261.2279576	253.4122875	hisse
1024	5	18	211.2650706	205.7829975	tensorphylo
1024	5	18	556.7295618	556.1171325	hisse
32	6	18	7.6328306	7.6000265	tensorphylo
32	6	18	32.0716104	32.283974	hisse
64	6	18	17.685268	17.543203	tensorphylo
64	6	18	56.2045056	55.0249315	hisse
128	6	18	28.3783386	28.324809	tensorphylo
128	6	18	86.3846917	83.8612565	hisse
256	6	18	56.5605291	56.0006495	tensorphylo
256	6	18	158.0477102	153.7493645	hisse
512	6	18	115.4755488	113.70407	tensorphylo
512	6	18	276.039183	273.545153	hisse
1024	6	18	245.8792509	239.622204	tensorphylo
1024	6	18	566.8046599	554.271456	hisse
32	7	18	9.0830621	9.048618	tensorphylo
32	7	18	38.9601721	38.1564655	hisse
64	7	18	16.6662745	16.444116	tensorphylo
64	7	18	54.6362843	53.252645	hisse
128	7	18	31.7629255	31.598659	tensorphylo
128	7	18	84.2651065	83.0412155	hisse
256	7	18	63.4484717	62.3499095	tensorphylo
256	7	18	143.6758039	136.9961495	hisse
512	7	18	132.4884127	132.104706	tensorphylo
512	7	18	280.152549	276.901741	hisse
1024	7	18	273.1663048	267.9454755	tensorphylo
1024	7	18	518.352586	529.1153115	hisse
32	8	18	9.615074	9.5665915	tensorphylo
32	8	18	30.800881	29.734061	hisse
64	8	18	20.2158577	20.1674695	tensorphylo
64	8	18	59.5174122	59.1904905	hisse
128	8	18	41.4461005	41.1498345	tensorphylo
128	8	18	83.8675049	82.367688	hisse
256	8	18	73.8567276	73.845797	tensorphylo
256	8	18	161.9661786	162.034624	hisse
512	8	18	145.3915883	144.833402	tensorphylo
512	8	18	295.4461722	295.687408	hisse
1024	8	18	299.5947408	295.708605	tensorphylo
1024	8	18	548.5882328	561.1445935	hisse
32	9	18	9.4496185	9.4403115	tensorphylo
32	9	18	35.0420399	34.3242775	hisse
64	9	18	19.5146388	19.548841	tensorphylo
64	9	18	57.6714733	57.297008	hisse
128	9	18	43.3937358	43.0186555	tensorphylo
128	9	18	78.4165139	76.347699	hisse
256	9	18	80.2477092	79.905269	tensorphylo
256	9	18	158.9586687	159.0302055	hisse
512	9	18	153.5399324	152.272524	tensorphylo
512	9	18	274.0114665	268.214292	hisse
1024	9	18	338.0764265	332.7182595	tensorphylo
1024	9	18	572.7505168	555.4371885	hisse
32	0	19	2.5928892	2.561106	tensorphylo
32	0	19	24.3163456	22.8604315	hisse
64	0	19	4.7772462	4.73591	tensorphylo
64	0	19	38.2889078	39.093951	hisse
128	0	19	8.9142282	8.7876735	tensorphylo
128	0	19	58.5156756	58.6730295	hisse
256	0	19	17.0145326	16.602868	tensorphylo
256	0	19	108.5558599	106.6028905	hisse
512	0	19	35.9472625	34.3775365	tensorphylo
512	0	19	204.0784922	212.9660335	hisse
1024	0	19	70.8113706	64.892955	tensorphylo
1024	0	19	368.9183977	374.7856125	hisse
32	1	19	3.27221	3.275449	tensorphylo
32	1	19	36.7457703	36.47934	hisse
64	1	19	5.8978377	5.8432585	tensorphylo
64	1	19	51.8345985	51.1472745	hisse
128	1	19	12.9716989	12.9430645	tensorphylo
128	1	19	88.2308725	85.788728	hisse
256	1	19	24.442888	24.0085955	tensorphylo
256	1	19	162.7713653	164.214061	hisse
512	1	19	47.269146	45.8088695	tensorphylo
512	1	19	269.9185226	261.2277485	hisse
1024	1	19	97.4468935	92.038768	tensorphylo
1024	1	19	540.3967403	546.9656455	hisse
32	2	19	3.8663943	3.8267145	tensorphylo
32	2	19	34.1895474	32.898195	hisse
64	2	19	6.8362949	6.7817075	tensorphylo
64	2	19	49.7522085	48.078814	hisse
128	2	19	16.2235647	16.040799	tensorphylo
128	2	19	95.2092857	94.7800895	hisse
256	2	19	29.4508289	29.029681	tensorphylo
256	2	19	140.9956175	138.3615725	hisse
512	2	19	62.3529927	61.6113355	tensorphylo
512	2	19	303.5369195	299.4187975	hisse
1024	2	19	129.849911	124.487931	tensorphylo
1024	2	19	572.0958862	571.7763035	hisse
32	3	19	4.2646642	4.212135	tensorphylo
32	3	19	30.8404419	30.5708505	hisse
64	3	19	7.216902	7.2259425	tensorphylo
64	3	19	50.8521524	50.353822	hisse
128	3	19	18.2885994	18.0113205	tensorphylo
128	3	19	91.2311008	91.6595795	hisse
256	3	19	37.3827873	37.394706	tensorphylo
256	3	19	151.6469132	149.2526075	hisse
512	3	19	72.9497215	71.596947	tensorphylo
512	3	19	290.9569428	293.173493	hisse
1024	3	19	150.5861489	145.1713035	tensorphylo
1024	3	19	543.2322552	534.5509685	hisse
32	4	19	6.9720459	6.9602625	tensorphylo
32	4	19	34.3442527	33.9460115	hisse
64	4	19	9.9677765	9.971815	tensorphylo
64	4	19	55.146886	55.0431765	hisse
128	4	19	22.8554705	22.6011065	tensorphylo
128	4	19	93.9551203	93.600294	hisse
256	4	19	45.5237145	45.4070695	tensorphylo
256	4	19	155.6887875	155.9260545	hisse
512	4	19	86.8690452	85.9834165	tensorphylo
512	4	19	283.7774492	265.8115895	hisse
1024	4	19	179.9022682	175.119364	tensorphylo
1024	4	19	539.7391618	540.5383215	hisse
32	5	19	5.3822668	5.2761875	tensorphylo
32	5	19	40.9196195	40.4810425	hisse
64	5	19	12.7871743	12.7606555	tensorphylo
64	5	19	49.867111	49.020953	hisse
128	5	19	23.6273898	23.4698145	tensorphylo
128	5	19	77.4606563	78.4639345	hisse
256	5	19	50.0592534	49.9517145	tensorphylo
256	5	19	138.6202128	138.3308225	hisse
512	5	19	107.7076232	106.364947	tensorphylo
512	5	19	288.845902	278.7435635	hisse
1024	5	19	208.2639772	201.26736	tensorphylo
1024	5	19	565.8294667	560.6336105	hisse
32	6	19	8.6700281	8.6718075	tensorphylo
32	6	19	30.4145134	29.2016145	hisse
64	6	19	16.1175182	15.658679	tensorphylo
64	6	19	47.345119	44.670894	hisse
128	6	19	31.2652101	31.103666	tensorphylo
128	6	19	79.5226242	80.8076995	hisse
256	6	19	58.0698703	57.742473	tensorphylo
256	6	19	161.0886966	159.639937	hisse
512	6	19	118.1042802	117.203584	tensorphylo
512	6	19	284.6027095	280.0164085	hisse
1024	6	19	236.0751956	230.313482	tensorphylo
1024	6	19	546.0366265	546.267559	hisse
32	7	19	10.0142951	9.972963	tensorphylo
32	7	19	30.4530124	28.973921	hisse
64	7	19	13.9431406	13.956195	tensorphylo
64	7	19	49.2224516	49.4174025	hisse
128	7	19	31.1792372	30.989563	tensorphylo
128	7	19	94.1417236	85.5226995	hisse
256	7	19	64.3841778	64.5491085	tensorphylo
256	7	19	149.811745	153.4102535	hisse
512	7	19	128.6708986	127.041124	tensorphylo
512	7	19	277.806242	277.776804	hisse
1024	7	19	259.6245952	254.9134615	tensorphylo
1024	7	19	553.6466652	564.441424	hisse
32	8	19	7.983192	7.955066	tensorphylo
32	8	19	28.6820379	27.7466475	hisse
64	8	19	21.8002863	21.7539645	tensorphylo
64	8	19	52.3777829	51.937816	hisse
128	8	19	36.9429639	37.164122	tensorphylo
128	8	19	84.5362231	85.3258995	hisse
256	8	19	75.407938	74.738244	tensorphylo
256	8	19	169.3732509	172.372405	hisse
512	8	19	142.908821	143.062571	tensorphylo
512	8	19	287.4103075	282.847274	hisse
1024	8	19	299.070646	294.792501	tensorphylo
1024	8	19	554.799905	555.7747415	hisse
32	9	19	11.8330879	11.788525	tensorphylo
32	9	19	32.0600935	30.233195	hisse
64	9	19	22.6269324	22.4661755	tensorphylo
64	9	19	52.202225	51.2461665	hisse
128	9	19	44.176393	44.1104855	tensorphylo
128	9	19	86.8614684	86.0208085	hisse
256	9	19	79.8763189	79.8847485	tensorphylo
256	9	19	145.0147737	145.839009	hisse
512	9	19	155.8608112	155.2201165	tensorphylo
512	9	19	290.49771	300.5784005	hisse
1024	9	19	325.5238542	319.8140835	tensorphylo
1024	9	19	553.5991831	547.6092225	hisse
32	0	20	1.9138021	1.8815515	tensorphylo
32	0	20	24.1216899	23.9190925	hisse
64	0	20	4.3798783	4.327386	tensorphylo
64	0	20	32.9104622	32.698771	hisse
128	0	20	9.6244302	9.499413	tensorphylo
128	0	20	56.445807	54.5328905	hisse
256	0	20	16.4058302	16.0108485	tensorphylo
256	0	20	105.0029926	104.038566	hisse
512	0	20	35.4149964	33.796628	tensorphylo
512	0	20	157.4709427	156.385972	hisse
1024	0	20	71.0121353	65.1165485	tensorphylo
1024	0	20	360.4041901	366.944096	hisse
32	1	20	3.0802685	3.064996	tensorphylo
32	1	20	28.8077767	27.9388145	hisse
64	1	20	6.7409945	6.717071	tensorphylo
64	1	20	53.6954368	54.814007	hisse
128	1	20	11.1990106	10.939128	tensorphylo
128	1	20	95.6064281	91.695516	hisse
256	1	20	23.7459003	23.2636665	tensorphylo
256	1	20	140.7594944	137.896161	hisse
512	1	20	48.5267636	47.0745395	tensorphylo
512	1	20	311.5789998	309.9051215	hisse
1024	1	20	100.5093844	94.296146	tensorphylo
1024	1	20	526.427249	528.349124	hisse
32	2	20	3.3828239	3.3540665	tensorphylo
32	2	20	38.8881925	39.092557	hisse
64	2	20	8.7701911	8.7399085	tensorphylo
64	2	20	57.3283894	57.6570085	hisse
128	2	20	14.6502922	14.529457	tensorphylo
128	2	20	92.3035419	93.9179415	hisse
256	2	20	32.5946761	32.2306535	tensorphylo
256	2	20	177.0590617	166.8730545	hisse
512	2	20	59.6159803	58.1877535	tensorphylo
512	2	20	275.2174487	268.2717125	hisse
1024	2	20	131.7164852	125.826786	tensorphylo
1024	2	20	581.1948153	581.5744015	hisse
32	3	20	5.0690965	5.024632	tensorphylo
32	3	20	36.3724735	35.952449	hisse
64	3	20	9.8333908	9.6948395	tensorphylo
64	3	20	55.8598022	54.914047	hisse
128	3	20	19.09165	19.1373035	tensorphylo
128	3	20	90.1125675	89.776798	hisse
256	3	20	38.9099348	38.8111125	tensorphylo
256	3	20	152.0437358	153.8003685	hisse
512	3	20	73.2574593	72.2044645	tensorphylo
512	3	20	313.3685637	316.953944	hisse
1024	3	20	149.0011545	143.7481525	tensorphylo
1024	3	20	561.2677042	567.747336	hisse
32	4	20	5.4600684	5.4262065	tensorphylo
32	4	20	40.3406216	39.2373485	hisse
64	4	20	9.7088861	9.692277	tensorphylo
64	4	20	56.6192124	56.2018365	hisse
128	4	20	22.6538776	22.231389	tensorphylo
128	4	20	83.1481722	85.062905	hisse
256	4	20	45.9060559	45.5661905	tensorphylo
256	4	20	164.4507458	165.7637585	hisse
512	4	20	92.0824166	90.410781	tensorphylo
512	4	20	301.6774014	308.198599	hisse
1024	4	20	173.4099305	167.700906	tensorphylo
1024	4	20	539.2104668	541.394053	hisse
32	5	20	7.0725	7.042119	tensorphylo
32	5	20	36.2972262	36.3557045	hisse
64	5	20	12.5053157	12.337597	tensorphylo
64	5	20	63.1335015	61.0194595	hisse
128	5	20	27.924977	27.6272555	tensorphylo
128	5	20	91.301055	94.3340095	hisse
256	5	20	50.1672023	49.970062	tensorphylo
256	5	20	144.6738259	138.5092545	hisse
512	5	20	101.9776723	100.8505905	tensorphylo
512	5	20	283.6121823	284.091829	hisse
1024	5	20	209.1387655	203.3465725	tensorphylo
1024	5	20	541.5550887	520.0658735	hisse
32	6	20	8.9991638	8.9255565	tensorphylo
32	6	20	30.4945208	29.02349	hisse
64	6	20	15.4089644	15.2996625	tensorphylo
64	6	20	69.4457508	56.6577975	hisse
128	6	20	28.2551869	28.1374185	tensorphylo
128	6	20	95.4894059	92.9572295	hisse
256	6	20	57.7983847	57.484255	tensorphylo
256	6	20	165.8109126	165.3660995	hisse
512	6	20	116.3190008	114.9817735	tensorphylo
512	6	20	267.2341009	262.926522	hisse
1024	6	20	242.6469503	237.503857	tensorphylo
1024	6	20	530.4314238	520.5298295	hisse
32	7	20	8.6930537	8.5689385	tensorphylo
32	7	20	32.5988909	32.542684	hisse
64	7	20	17.4419166	17.3317455	tensorphylo
64	7	20	50.0011646	48.692871	hisse
128	7	20	33.2685767	33.2921025	tensorphylo
128	7	20	85.3886869	84.160085	hisse
256	7	20	65.1938499	63.987511	tensorphylo
256	7	20	144.9256192	137.139055	hisse
512	7	20	136.9524025	135.965963	tensorphylo
512	7	20	277.5335182	284.8517025	hisse
1024	7	20	273.7346673	269.0180355	tensorphylo
1024	7	20	548.2674857	544.129819	hisse
32	8	20	9.7175289	9.6573245	tensorphylo
32	8	20	32.3051423	31.85044	hisse
64	8	20	21.1499197	21.0501175	tensorphylo
64	8	20	56.4158032	57.398401	hisse
128	8	20	39.8839431	39.683777	tensorphylo
128	8	20	98.6782137	99.800806	hisse
256	8	20	76.8160953	76.666146	tensorphylo
256	8	20	155.5452834	144.561203	hisse
512	8	20	158.2588889	156.940702	tensorphylo
512	8	20	277.1046377	254.678101	hisse
1024	8	20	297.9863723	291.8863185	tensorphylo
1024	8	20	528.1198274	523.1298445	hisse
32	9	20	11.2359024	11.2351685	tensorphylo
32	9	20	32.9721631	32.775646	hisse
64	9	20	18.4888352	18.4518245	tensorphylo
64	9	20	54.3674145	53.341287	hisse
128	9	20	44.700578	44.677003	tensorphylo
128	9	20	83.9943671	83.001302	hisse
256	9	20	83.7311799	83.5604805	tensorphylo
256	9	20	143.9966822	137.3160725	hisse
512	9	20	175.4660231	174.6126245	tensorphylo
512	9	20	299.3344482	299.0303225	hisse
1024	9	20	343.3587927	337.08355	tensorphylo
1024	9	20	588.2110223	597.8589865	hisse
32	0	21	2.1484287	2.1407945	tensorphylo
32	0	21	21.3761577	20.3578325	hisse
64	0	21	4.5012998	4.4365075	tensorphylo
64	0	21	35.5400997	35.1326745	hisse
128	0	21	9.6067346	9.3663885	tensorphylo
128	0	21	60.8347627	60.861138	hisse
256	0	21	15.897996	15.3655495	tensorphylo
256	0	21	90.9260239	90.7770135	hisse
512	0	21	35.809236	34.4601105	tensorphylo
512	0	21	173.4665802	162.38419	hisse
1024	0	21	71.4103068	65.626527	tensorphylo
1024	0	21	400.9475854	398.9021405	hisse
32	1	21	3.0126144	3.006079	tensorphylo
32	1	21	39.890335	39.1544055	hisse
64	1	21	6.8813006	6.7735485	tensorphylo
64	1	21	51.5942032	51.9472255	hisse
128	1	21	11.3567458	11.235927	tensorphylo
128	1	21	83.9087386	85.8639425	hisse
256	1	21	24.1805331	23.655319	tensorphylo
256	1	21	138.9909799	135.482204	hisse
512	1	21	46.9414289	45.3622975	tensorphylo
512	1	21	291.7284767	284.6789695	hisse
1024	1	21	103.9761353	98.0133905	tensorphylo
1024	1	21	585.7613256	582.9004645	hisse
32	2	21	3.2820746	3.251751	tensorphylo
32	2	21	28.9976108	27.8626365	hisse
64	2	21	8.2421849	8.1935425	tensorphylo
64	2	21	49.026037	48.104603	hisse
128	2	21	14.8906957	14.841918	tensorphylo
128	2	21	92.2859119	91.418971	hisse
256	2	21	32.0257478	31.4311535	tensorphylo
256	2	21	161.8649168	163.6909625	hisse
512	2	21	61.5293847	59.5920445	tensorphylo
512	2	21	300.1229192	299.056378	hisse
1024	2	21	131.5069424	125.7811325	tensorphylo
1024	2	21	567.2155209	545.3082	hisse
32	3	21	5.7332473	5.6826205	tensorphylo
32	3	21	38.1964815	38.062965	hisse
64	3	21	9.860787	9.854227	tensorphylo
64	3	21	61.8557078	61.0315955	hisse
128	3	21	19.4924578	19.422479	tensorphylo
128	3	21	81.9233751	80.750689	hisse
256	3	21	36.3071687	35.8502155	tensorphylo
256	3	21	155.6564344	154.927151	hisse
512	3	21	70.603148	69.1713665	tensorphylo
512	3	21	274.6765275	268.2610935	hisse
1024	3	21	150.3664668	144.796256	tensorphylo
1024	3	21	544.9159243	545.412299	hisse
32	4	21	6.0147246	5.969395	tensorphylo
32	4	21	36.5946156	35.860076	hisse
64	4	21	11.476433	11.412473	tensorphylo
64	4	21	52.1954436	52.798406	hisse
128	4	21	22.1978141	22.356111	tensorphylo
128	4	21	85.6503817	84.3721575	hisse
256	4	21	41.3158804	40.4618545	tensorphylo
256	4	21	145.6755748	137.96787	hisse
512	4	21	88.707354	87.5610965	tensorphylo
512	4	21	286.0705628	290.951621	hisse
1024	4	21	182.4193935	176.438908	tensorphylo
1024	4	21	570.3743331	588.9535815	hisse
32	5	21	8.5805046	8.5248635	tensorphylo
32	5	21	36.631778	36.6630405	hisse
64	5	21	13.3066853	13.326845	tensorphylo
