ntips	nstates	this_algo	error	rep	mean_time	median_time	algo
128	8	2	7.95604174186337e-05	9	2.8505742	2.833961	RUNGE_KUTTA54
256	8	2	0.000143665682912797	9	5.1736547	5.131724	RUNGE_KUTTA54
512	8	2	0.000293781781920188	9	10.5217234	10.421626	RUNGE_KUTTA54
1024	8	2	0.000573448540762911	9	20.1436854	19.8558695	RUNGE_KUTTA54
32	16	2	2.23033027069164e-05	9	0.8493519	0.837589	RUNGE_KUTTA54
64	16	2	4.03608023589186e-05	9	1.6590035	1.629914	RUNGE_KUTTA54
128	16	2	7.80318148656534e-05	9	3.3721311	3.369421	RUNGE_KUTTA54
256	16	2	0.00017322334997516	9	5.9105313	5.870995	RUNGE_KUTTA54
512	16	2	0.000277726467970751	9	12.0002654	11.957076	RUNGE_KUTTA54
1024	16	2	0.000575172697153903	9	24.6486219	24.5354045	RUNGE_KUTTA54
32	32	2	2.28428834603278e-05	9	1.272845	1.2752435	RUNGE_KUTTA54
64	32	2	3.57849303185276e-05	9	2.072673	1.976364	RUNGE_KUTTA54
128	32	2	6.16502928210139e-05	9	3.3351532	3.2629645	RUNGE_KUTTA54
256	32	2	0.000140288966520075	9	7.2653722	7.2266395	RUNGE_KUTTA54
512	32	2	0.000259872990795884	9	13.7504652	13.814007	RUNGE_KUTTA54
1024	32	2	0.000524828067227645	9	27.9333533	27.8778885	RUNGE_KUTTA54
32	2	3	1.4082642032065e-05	9	0.9058417	0.8966905	RUNGE_KUTTA_DOPRI5
64	2	3	2.15433243084817e-05	9	1.9281029	1.9385825	RUNGE_KUTTA_DOPRI5
128	2	3	3.97422661819746e-05	9	3.5712517	3.553101	RUNGE_KUTTA_DOPRI5
256	2	3	7.92117278933802e-05	9	7.0144645	7.008335	RUNGE_KUTTA_DOPRI5
512	2	3	0.000135867217409213	9	13.5157566	13.5110375	RUNGE_KUTTA_DOPRI5
1024	2	3	0.000275737357924299	9	27.3895949	27.278653	RUNGE_KUTTA_DOPRI5
32	4	3	1.29677890186031e-05	9	0.9649432	0.955136	RUNGE_KUTTA_DOPRI5
64	4	3	2.51873643577483e-05	9	1.8198998	1.7806915	RUNGE_KUTTA_DOPRI5
128	4	3	3.44027556877791e-05	9	3.6779501	3.6674295	RUNGE_KUTTA_DOPRI5
256	4	3	9.54107659367764e-05	9	6.7022372	6.6226685	RUNGE_KUTTA_DOPRI5
512	4	3	0.000128324076399622	9	13.2719091	13.256571	RUNGE_KUTTA_DOPRI5
1024	4	3	0.00030102818072919	9	25.8672239	25.8510535	RUNGE_KUTTA_DOPRI5
32	8	3	1.57308390669186e-06	9	0.9001509	0.8951325	RUNGE_KUTTA_DOPRI5
64	8	3	1.26185828577263e-05	9	2.0481427	2.039832	RUNGE_KUTTA_DOPRI5
128	8	3	5.54256417331089e-05	9	4.3434252	4.3231015	RUNGE_KUTTA_DOPRI5
256	8	3	4.50743789883745e-05	9	8.768424	8.716436	RUNGE_KUTTA_DOPRI5
512	8	3	0.000143601663125992	9	16.3355234	16.3348715	RUNGE_KUTTA_DOPRI5
1024	8	3	0.000247741650127864	9	33.4565658	33.673833	RUNGE_KUTTA_DOPRI5
32	16	3	1.28596040909201e-05	9	1.4762911	1.4715925	RUNGE_KUTTA_DOPRI5
64	16	3	4.1112391144793e-05	9	2.3888404	2.3868765	RUNGE_KUTTA_DOPRI5
128	16	3	1.8614014237528e-05	9	4.9384869	4.9469165	RUNGE_KUTTA_DOPRI5
256	16	3	7.43787833812348e-05	9	9.1271822	9.104665	RUNGE_KUTTA_DOPRI5
512	16	3	0.000153143518559773	9	19.1671064	19.128632	RUNGE_KUTTA_DOPRI5
1024	16	3	0.000257499724057197	9	37.9061482	37.761984	RUNGE_KUTTA_DOPRI5
32	32	3	3.83283266103263e-06	9	1.1312556	1.118767	RUNGE_KUTTA_DOPRI5
64	32	3	2.72112423829185e-05	9	2.7820468	2.7813375	RUNGE_KUTTA_DOPRI5
128	32	3	3.24013755630403e-05	9	4.8516981	4.8945595	RUNGE_KUTTA_DOPRI5
256	32	3	5.89812936482303e-05	9	10.3508518	10.334337	RUNGE_KUTTA_DOPRI5
512	32	3	0.000153298776581323	9	22.2284903	22.205477	RUNGE_KUTTA_DOPRI5
1024	32	3	0.00029924909881629	9	45.7566355	45.700527	RUNGE_KUTTA_DOPRI5
32	2	0	0.30453701418358	10	0.5017129	0.4894785	EULER
64	2	0	0.742281611314752	10	0.9850291	0.9736885	EULER
128	2	0	0.919506905744072	10	1.4919162	1.481781	EULER
256	2	0	3.73404048988198	10	3.2343629	3.204888	EULER
512	2	0	4.39497706899488	10	6.2857879	6.209778	EULER
1024	2	0	10.8391822150413	10	12.9260659	12.96953	EULER
32	4	0	0.263401832868766	10	0.4941402	0.4912825	EULER
64	4	0	0.686759662511591	10	0.8455102	0.8289175	EULER
128	4	0	0.679190355460946	10	1.7451076	1.712529	EULER
256	4	0	1.8499561133745	10	3.0650985	3.053188	EULER
512	4	0	4.83339844851332	10	5.8082691	5.7775765	EULER
1024	4	0	9.52322735097209	10	12.3637099	12.444074	EULER
32	8	0	0.0907131413094362	10	0.6582427	0.6521255	EULER
64	8	0	0.133402885771375	10	1.2595692	1.2415415	EULER
128	8	0	2.20195237488232	10	2.0187088	1.8136965	EULER
256	8	0	2.71573811784378	10	3.5948267	3.5916205	EULER
512	8	0	5.6645116075473	10	7.5729337	7.5333605	EULER
1024	8	0	10.3680875473549	10	14.3483518	14.1774105	EULER
32	16	0	0.166722067284731	10	0.6915142	0.681297	EULER
64	16	0	0.378857611045177	10	1.2298155	1.225449	EULER
128	16	0	1.88201541073755	10	1.9773603	1.957176	EULER
256	16	0	4.22905034407478	10	3.6752195	3.6263065	EULER
512	16	0	4.17189162870545	10	8.4781358	8.513609	EULER
1024	16	0	11.2483799484685	10	16.262732	16.189506	EULER
32	32	0	0.21183469855437	10	0.8218204	0.80893	EULER
64	32	0	0.53871506860817	10	2.5888466	1.740245	EULER
128	32	0	0.374985099380353	10	2.5153254	2.503747	EULER
256	32	0	1.81959260909855	10	4.8189432	4.767603	EULER
512	32	0	5.288085343582	10	10.3196713	10.347252	EULER
1024	32	0	10.284555754683	10	21.3868669	21.4565915	EULER
32	2	1	1.59182850777027	10	1.4292805	1.422003	RUNGE_KUTTA4
64	2	1	3.47712193089033	10	2.5988998	2.5883915	RUNGE_KUTTA4
128	2	1	6.62867642235545	10	5.5987837	5.624093	RUNGE_KUTTA4
256	2	1	14.2851846982031	10	11.5691545	11.6297935	RUNGE_KUTTA4
512	2	1	26.929415636047	10	20.5264573	20.5042845	RUNGE_KUTTA4
1024	2	1	55.8169478840509	10	44.5871187	44.42719	RUNGE_KUTTA4
32	4	1	1.77146699424517	10	1.3033203	1.291049	RUNGE_KUTTA4
64	4	1	3.29199099572352	10	2.7732892	2.657907	RUNGE_KUTTA4
128	4	1	8.1398590331091	10	5.2882948	5.299537	RUNGE_KUTTA4
256	4	1	14.685055182748	10	10.689151	10.6242685	RUNGE_KUTTA4
512	4	1	29.2487373341831	10	20.6710069	20.6449555	RUNGE_KUTTA4
1024	4	1	56.7962350043956	10	38.3981728	38.5617095	RUNGE_KUTTA4
32	8	1	1.87998103718226	10	1.2563179	1.250541	RUNGE_KUTTA4
64	8	1	4.18869583998203	10	3.5083536	3.494594	RUNGE_KUTTA4
128	8	1	6.95831893758358	10	6.1888065	6.101087	RUNGE_KUTTA4
256	8	1	14.0487361350717	10	11.5467398	11.5420535	RUNGE_KUTTA4
512	8	1	28.594130821271	10	28.1760692	27.82916	RUNGE_KUTTA4
1024	8	1	57.3450132263763	10	50.393879	50.3518335	RUNGE_KUTTA4
32	16	1	1.86585679998185	10	1.1802916	1.1407225	RUNGE_KUTTA4
64	16	1	3.57585011707417	10	3.6403859	3.6387295	RUNGE_KUTTA4
128	16	1	6.55075635458621	10	6.9094553	6.8993775	RUNGE_KUTTA4
256	16	1	13.7005414280919	10	16.682613	16.7798445	RUNGE_KUTTA4
512	16	1	30.2533512493618	10	33.4770781	33.75284	RUNGE_KUTTA4
1024	16	1	55.5343381708326	10	63.5433416	63.281696	RUNGE_KUTTA4
32	32	1	1.9992851468492	10	2.4956372	2.4837595	RUNGE_KUTTA4
64	32	1	3.80255854941323	10	4.863215	4.8249825	RUNGE_KUTTA4
128	32	1	7.28830421243202	10	7.9747378	8.1874745	RUNGE_KUTTA4
256	32	1	14.4327052279287	10	15.3637701	15.3110605	RUNGE_KUTTA4
512	32	1	27.6460308167352	10	34.3643427	34.1608925	RUNGE_KUTTA4
1024	32	1	55.0746956081832	10	71.645163	71.8053295	RUNGE_KUTTA4
32	2	2	2.00171017468165e-05	10	0.7343059	0.729267	RUNGE_KUTTA54
64	2	2	4.0702931428882e-05	10	1.277683	1.273706	RUNGE_KUTTA54
128	2	2	7.53729437690254e-05	10	2.1663006	2.1560875	RUNGE_KUTTA54
256	2	2	0.000150591648264253	10	4.9956696	5.0248985	RUNGE_KUTTA54
512	2	2	0.000264044258187823	10	8.5472331	8.5055115	RUNGE_KUTTA54
1024	2	2	0.0005789694134819	10	17.9551095	17.7393675	RUNGE_KUTTA54
32	4	2	2.03007354997453e-05	10	0.7458843	0.7319935	RUNGE_KUTTA54
64	4	2	3.44172900952344e-05	10	1.1040357	1.099169	RUNGE_KUTTA54
128	4	2	6.98141400619079e-05	10	1.9608291	1.9702755	RUNGE_KUTTA54
256	4	2	0.000158590431340144	10	4.4478071	4.4388445	RUNGE_KUTTA54
512	4	2	0.00029749990289929	10	8.5833049	8.5637725	RUNGE_KUTTA54
1024	4	2	0.000528095677964302	10	16.3686883	16.329562	RUNGE_KUTTA54
32	8	2	2.21603888519439e-05	10	0.6721704	0.662601	RUNGE_KUTTA54
64	8	2	2.43318581425456e-05	10	1.2830909	1.2772935	RUNGE_KUTTA54
128	8	2	7.65083580063219e-05	10	2.9251942	2.932853	RUNGE_KUTTA54
256	8	2	0.000159696621835792	10	4.9855549	4.9693025	RUNGE_KUTTA54
512	8	2	0.000311922856326419	10	11.1144686	11.094026	RUNGE_KUTTA54
1024	8	2	0.000572514442183092	10	21.5738351	21.3950915	RUNGE_KUTTA54
32	16	2	2.08573110143107e-05	10	1.1897298	1.188713	RUNGE_KUTTA54
64	16	2	3.1043580904111e-05	10	1.5827476	1.5762245	RUNGE_KUTTA54
128	16	2	9.17071896822108e-05	10	3.247446	3.2254905	RUNGE_KUTTA54
256	16	2	0.0001356652035156	10	5.7595693	5.7824965	RUNGE_KUTTA54
512	16	2	0.000311364241952106	10	11.8446171	11.820628	RUNGE_KUTTA54
1024	16	2	0.000504648663081753	10	25.3097879	24.899669	RUNGE_KUTTA54
32	32	2	1.70543746449425e-05	10	1.0299159	1.0217405	RUNGE_KUTTA54
64	32	2	3.97268998852951e-05	10	1.9033676	1.888993	RUNGE_KUTTA54
128	32	2	6.87411633180091e-05	10	3.6157818	3.545188	RUNGE_KUTTA54
256	32	2	0.000141932850738158	10	6.2629181	6.2810975	RUNGE_KUTTA54
512	32	2	0.000298875003863941	10	13.5647926	13.5908645	RUNGE_KUTTA54
1024	32	2	0.000628538728051353	10	27.9477648	27.921943	RUNGE_KUTTA54
32	2	3	8.42255386146462e-06	10	0.9667472	0.9134595	RUNGE_KUTTA_DOPRI5
64	2	3	2.70923475085283e-05	10	2.1851032	2.1838855	RUNGE_KUTTA_DOPRI5
128	2	3	4.65369048470166e-05	10	3.950145	3.9379475	RUNGE_KUTTA_DOPRI5
256	2	3	5.82477373427537e-05	10	7.2419735	6.981521	RUNGE_KUTTA_DOPRI5
512	2	3	0.000131464500441325	10	13.8681639	13.836106	RUNGE_KUTTA_DOPRI5
1024	2	3	0.000267442830136133	10	28.9805425	29.2472885	RUNGE_KUTTA_DOPRI5
32	4	3	2.89097711032582e-05	10	1.0008756	0.995029	RUNGE_KUTTA_DOPRI5
64	4	3	6.4349260213703e-06	10	1.4690874	1.464479	RUNGE_KUTTA_DOPRI5
128	4	3	2.42328394790547e-05	10	3.046628	3.0496005	RUNGE_KUTTA_DOPRI5
256	4	3	6.84548760432335e-05	10	6.5214436	6.5177085	RUNGE_KUTTA_DOPRI5
512	4	3	0.000157311061002474	10	14.6409155	14.4972515	RUNGE_KUTTA_DOPRI5
1024	4	3	0.000293626375196254	10	27.1058995	26.9345195	RUNGE_KUTTA_DOPRI5
32	8	3	1.95556306508138e-05	10	1.1932722	1.1869295	RUNGE_KUTTA_DOPRI5
64	8	3	1.13539441883859e-05	10	2.2633353	2.2706825	RUNGE_KUTTA_DOPRI5
128	8	3	6.08444771614813e-05	10	4.3744007	4.370149	RUNGE_KUTTA_DOPRI5
256	8	3	5.95957329778685e-05	10	7.2562579	7.2983485	RUNGE_KUTTA_DOPRI5
512	8	3	0.00017960069203582	10	18.5472643	18.7614155	RUNGE_KUTTA_DOPRI5
1024	8	3	0.00032777545220597	10	33.6632345	33.577155	RUNGE_KUTTA_DOPRI5
32	16	3	2.78027672422354e-05	10	1.6575234	1.6639645	RUNGE_KUTTA_DOPRI5
64	16	3	2.19687634199772e-05	10	2.9992689	2.994558	RUNGE_KUTTA_DOPRI5
128	16	3	4.1712610425293e-05	10	4.2380552	4.183476	RUNGE_KUTTA_DOPRI5
256	16	3	6.71902637350286e-05	10	10.7826228	10.8159435	RUNGE_KUTTA_DOPRI5
512	16	3	0.000136799777237684	10	19.2801803	19.1649375	RUNGE_KUTTA_DOPRI5
1024	16	3	0.000318786989510045	10	40.2599295	40.1657115	RUNGE_KUTTA_DOPRI5
32	32	3	2.27891665929292e-05	10	1.5396607	1.533646	RUNGE_KUTTA_DOPRI5
64	32	3	1.8235475991446e-05	10	3.2588932	3.2631285	RUNGE_KUTTA_DOPRI5
128	32	3	3.96727647569151e-05	10	5.8485516	5.885755	RUNGE_KUTTA_DOPRI5
256	32	3	7.38866846177189e-05	10	10.9600257	10.923384	RUNGE_KUTTA_DOPRI5
512	32	3	0.000171606501908173	10	22.4802836	22.568737	RUNGE_KUTTA_DOPRI5
1024	32	3	0.000342925260611082	10	44.5439293	44.4178625	RUNGE_KUTTA_DOPRI5
32	2	0	0.564098922384396	11	0.4763503	0.471213	EULER
64	2	0	0.535051066957308	11	0.8975187	0.889536	EULER
128	2	0	0.908582024411118	11	1.5545642	1.5522395	EULER
256	2	0	2.89128424598965	11	3.9606164	3.6245025	EULER
512	2	0	4.27376022268561	11	6.2859847	6.2257475	EULER
1024	2	0	9.49237963195037	11	13.0242978	12.854648	EULER
32	4	0	0.330746801223171	11	0.4223984	0.4171135	EULER
64	4	0	0.716272426755069	11	0.7538178	0.74538	EULER
128	4	0	1.9526340267322	11	1.387194	1.3758985	EULER
256	4	0	2.4485989608815	11	2.7138064	2.693085	EULER
512	4	0	3.77076720252546	11	5.7107588	5.7247685	EULER
1024	4	0	9.29773718743968	11	12.9801449	13.0053025	EULER
32	8	0	0.0395556115807381	11	0.6772544	0.640092	EULER
64	8	0	1.59739291536177	11	0.8878099	0.88355	EULER
128	8	0	0.841314512264887	11	2.0263758	2.0134075	EULER
256	8	0	1.6036602097044	11	3.6587703	3.6154825	EULER
512	8	0	5.8362574149312	11	7.8626807	7.7668145	EULER
1024	8	0	10.4788917047765	11	14.4400237	14.4541605	EULER
32	16	0	0.336122417385759	11	0.6973977	0.691629	EULER
64	16	0	1.08921409695346	11	1.1797053	1.1909065	EULER
128	16	0	1.52722370170002	11	2.0419845	2.039832	EULER
256	16	0	2.55772999833914	11	3.866464	3.8638605	EULER
512	16	0	4.70513269654509	11	8.8011871	8.7565545	EULER
1024	16	0	9.53548774896831	11	16.9308229	16.918322	EULER
32	32	0	0.421184328063035	11	0.8158139	0.802452	EULER
64	32	0	0.0979332692116515	11	1.6472488	1.6062775	EULER
128	32	0	0.737242854150622	11	2.771026	2.754298	EULER
256	32	0	2.71721756083139	11	4.7992304	4.7889025	EULER
512	32	0	3.30530683214943	11	10.2863096	10.2466175	EULER
1024	32	0	7.69502815077794	11	21.3976048	21.4348205	EULER
32	2	1	1.65700814137717	11	1.6072902	1.5956995	RUNGE_KUTTA4
64	2	1	3.55953610216062	11	2.733634	2.717439	RUNGE_KUTTA4
128	2	1	7.44054711641704	11	5.2228875	5.2273155	RUNGE_KUTTA4
256	2	1	13.4976892810382	11	10.4014745	10.4426795	RUNGE_KUTTA4
512	2	1	28.8660256961466	11	24.2799417	24.330343	RUNGE_KUTTA4
1024	2	1	57.1858459682746	11	44.9877666	44.8951435	RUNGE_KUTTA4
32	4	1	1.74059838941161	11	1.3561898	1.348285	RUNGE_KUTTA4
64	4	1	3.20755855255972	11	2.4291147	2.401985	RUNGE_KUTTA4
128	4	1	7.57889283291925	11	4.5244361	4.50877	RUNGE_KUTTA4
256	4	1	13.834043110196	11	10.3181133	10.318839	RUNGE_KUTTA4
512	4	1	28.6724909364899	11	21.4011185	21.2989875	RUNGE_KUTTA4
1024	4	1	56.6547778553654	11	39.473078	39.4651035	RUNGE_KUTTA4
32	8	1	1.43378505364554	11	1.4029462	1.40999	RUNGE_KUTTA4
64	8	1	3.37036459683077	11	3.0342952	3.052655	RUNGE_KUTTA4
128	8	1	6.17794523581674	11	7.3542356	7.357819	RUNGE_KUTTA4
256	8	1	13.8405671108971	11	12.7355963	12.6771385	RUNGE_KUTTA4
512	8	1	28.7296184466358	11	24.6899212	24.693808	RUNGE_KUTTA4
1024	8	1	54.9695369539879	11	54.2753244	54.143698	RUNGE_KUTTA4
32	16	1	1.68717020136053	11	1.8841099	1.8774925	RUNGE_KUTTA4
64	16	1	3.54848655790273	11	4.040304	4.036819	RUNGE_KUTTA4
128	16	1	6.75288391862625	11	6.4526046	6.5583805	RUNGE_KUTTA4
256	16	1	14.929274886909	11	14.6685618	14.7191845	RUNGE_KUTTA4
512	16	1	27.4240657365179	11	29.3674718	29.2691825	RUNGE_KUTTA4
1024	16	1	58.1655522884196	11	62.7778716	62.754272	RUNGE_KUTTA4
32	32	1	1.35238396107144	11	1.7832253	1.781942	RUNGE_KUTTA4
64	32	1	3.35817858606477	11	3.952318	3.9389725	RUNGE_KUTTA4
128	32	1	7.40388820621666	11	9.4859322	9.477683	RUNGE_KUTTA4
256	32	1	14.2043168834302	11	16.1817078	16.115788	RUNGE_KUTTA4
512	32	1	28.4218231840506	11	37.0573416	37.195692	RUNGE_KUTTA4
1024	32	1	57.286991238697	11	77.7652863	77.992496	RUNGE_KUTTA4
32	2	2	2.3840865857494e-05	11	0.8184666	0.8139115	RUNGE_KUTTA54
64	2	2	3.04427938857543e-05	11	1.1926777	1.201669	RUNGE_KUTTA54
128	2	2	5.93103027597408e-05	11	2.0827016	2.074108	RUNGE_KUTTA54
256	2	2	0.000140585864471632	11	4.5085937	4.4814025	RUNGE_KUTTA54
512	2	2	0.000305368296835695	11	8.3019383	8.2774695	RUNGE_KUTTA54
1024	2	2	0.000570913163983278	11	16.811804	16.539892	RUNGE_KUTTA54
32	4	2	1.38776255980133e-05	11	0.7160855	0.7069835	RUNGE_KUTTA54
64	4	2	3.14328154900068e-05	11	1.1071968	1.110075	RUNGE_KUTTA54
128	4	2	8.90320860946758e-05	11	2.0200167	2.006335	RUNGE_KUTTA54
256	4	2	0.000136883719960679	11	4.2522576	4.2058415	RUNGE_KUTTA54
512	4	2	0.000292075840206962	11	8.3913101	8.209225	RUNGE_KUTTA54
1024	4	2	0.00053659226068703	11	17.6307011	17.670549	RUNGE_KUTTA54
32	8	2	1.62234505935999e-05	11	0.8412093	0.8356005	RUNGE_KUTTA54
64	8	2	3.37215956136561e-05	11	1.3421391	1.3357595	RUNGE_KUTTA54
128	8	2	9.58704429194768e-05	11	2.7484637	2.720063	RUNGE_KUTTA54
256	8	2	0.000146388807820585	11	5.3533659	5.3073475	RUNGE_KUTTA54
512	8	2	0.000276121269848772	11	10.028149	9.951356	RUNGE_KUTTA54
1024	8	2	0.000575715750301242	11	21.2699882	21.3700815	RUNGE_KUTTA54
32	16	2	3.27431304398829e-05	11	1.0571153	1.0455205	RUNGE_KUTTA54
64	16	2	3.49025119703583e-05	11	1.6993475	1.683665	RUNGE_KUTTA54
128	16	2	7.82503438188087e-05	11	3.3030092	3.2882	RUNGE_KUTTA54
256	16	2	0.000145939060985256	11	6.5836898	6.5732635	RUNGE_KUTTA54
512	16	2	0.000267981017941565	11	11.5696629	11.6318435	RUNGE_KUTTA54
1024	16	2	0.000585560096169502	11	25.0120664	25.1829175	RUNGE_KUTTA54
32	32	2	1.29150446497306e-05	11	1.1185456	1.1207145	RUNGE_KUTTA54
64	32	2	3.32740851263225e-05	11	1.9555032	1.9633875	RUNGE_KUTTA54
128	32	2	7.30506090178551e-05	11	3.2768266	3.2592335	RUNGE_KUTTA54
256	32	2	0.000130735791572079	11	6.5555064	6.5480075	RUNGE_KUTTA54
512	32	2	0.000279943843452202	11	13.0141052	13.2006675	RUNGE_KUTTA54
1024	32	2	0.000577330866462944	11	29.0285945	29.251696	RUNGE_KUTTA54
32	2	3	5.90351384488486e-06	11	0.9862181	0.984369	RUNGE_KUTTA_DOPRI5
64	2	3	1.06943137154758e-05	11	1.7573625	1.750782	RUNGE_KUTTA_DOPRI5
128	2	3	3.58227719345905e-05	11	3.7784944	3.73018	RUNGE_KUTTA_DOPRI5
256	2	3	7.86860420589619e-05	11	7.5103021	7.532151	RUNGE_KUTTA_DOPRI5
512	2	3	0.000158430193550885	11	13.6658863	13.5938165	RUNGE_KUTTA_DOPRI5
1024	2	3	0.00031213418446896	11	28.5264511	28.722755	RUNGE_KUTTA_DOPRI5
32	4	3	2.36366050643255e-06	11	0.8817583	0.87658	RUNGE_KUTTA_DOPRI5
64	4	3	1.3805794466748e-05	11	1.7987069	1.796456	RUNGE_KUTTA_DOPRI5
128	4	3	2.55944168259248e-05	11	3.1481522	3.1414815	RUNGE_KUTTA_DOPRI5
256	4	3	5.06707725094202e-05	11	6.3930562	6.3205395	RUNGE_KUTTA_DOPRI5
512	4	3	0.00013413015324204	11	12.7456618	12.817133	RUNGE_KUTTA_DOPRI5
1024	4	3	0.000300947356663528	11	26.0100351	25.89068	RUNGE_KUTTA_DOPRI5
32	8	3	9.3503134124262e-06	11	1.3614091	1.354107	RUNGE_KUTTA_DOPRI5
64	8	3	2.83874024518127e-05	11	2.1381828	2.095264	RUNGE_KUTTA_DOPRI5
128	8	3	5.54478921515056e-05	11	4.0918205	4.0798485	RUNGE_KUTTA_DOPRI5
256	8	3	6.9687499092197e-05	11	8.184912	8.1937065	RUNGE_KUTTA_DOPRI5
512	8	3	0.000130819376863656	11	15.9737517	15.9333995	RUNGE_KUTTA_DOPRI5
1024	8	3	0.000298809807418365	11	32.6997386	32.370484	RUNGE_KUTTA_DOPRI5
32	16	3	7.08682993177945e-06	11	1.2588681	1.2527755	RUNGE_KUTTA_DOPRI5
64	16	3	3.2667012476395e-05	11	2.2239958	2.2001625	RUNGE_KUTTA_DOPRI5
128	16	3	2.98705067223182e-05	11	5.4743364	5.4886085	RUNGE_KUTTA_DOPRI5
256	16	3	0.000100543142991683	11	9.8658136	9.864846	RUNGE_KUTTA_DOPRI5
512	16	3	0.000176675282546057	11	21.6755807	21.6424445	RUNGE_KUTTA_DOPRI5
1024	16	3	0.000248832516945185	11	39.7108493	39.241797	RUNGE_KUTTA_DOPRI5
32	32	3	7.29269691390755e-06	11	1.4324621	1.410359	RUNGE_KUTTA_DOPRI5
64	32	3	8.16176766704757e-06	11	2.5931721	2.601163	RUNGE_KUTTA_DOPRI5
128	32	3	3.59749415679289e-05	11	5.1792389	5.2015675	RUNGE_KUTTA_DOPRI5
256	32	3	7.13279716251236e-05	11	10.4753606	10.343644	RUNGE_KUTTA_DOPRI5
512	32	3	0.00016126506125147	11	22.973571	23.0113935	RUNGE_KUTTA_DOPRI5
1024	32	3	0.000319816989986066	11	44.6531779	44.7988755	RUNGE_KUTTA_DOPRI5
32	2	0	0.475341226625737	12	0.4126486	0.4082575	EULER
64	2	0	0.679495726125367	12	0.7998731	0.795113	EULER
128	2	0	1.70179140947289	12	1.6206603	1.5007845	EULER
256	2	0	3.68178680386524	12	2.7966305	2.7879795	EULER
512	2	0	5.30545193445266	12	6.8530844	6.8880205	EULER
1024	2	0	7.81229579913065	12	12.5130442	12.503565	EULER
32	4	0	0.535664311600875	12	0.3749778	0.36777	EULER
64	4	0	0.488703813351847	12	0.6756062	0.6606125	EULER
128	4	0	1.13860430174893	12	2.0158183	2.025933	EULER
256	4	0	1.16776411762305	12	3.4356278	3.4494735	EULER
512	4	0	4.59510284999669	12	6.2426846	6.257789	EULER
1024	4	0	10.6091931453493	12	12.15076	12.06753	EULER
32	8	0	0.361979385822075	12	0.6604608	0.6533555	EULER
64	8	0	0.506015924482156	12	1.0040449	0.996259	EULER
128	8	0	1.7815934731567	12	1.6128334	1.6047195	EULER
256	8	0	2.31472435178171	12	3.724481	3.7211395	EULER
512	8	0	5.36596877659076	12	7.2958475	7.2975285	EULER
1024	8	0	8.79275246215161	12	16.0145221	16.088564	EULER
32	16	0	0.394256577323105	12	0.6409038	0.633286	EULER
64	16	0	0.624062077603554	12	1.162432	1.152264	EULER
128	16	0	0.339948445043348	12	2.4439936	2.440115	EULER
256	16	0	1.52239649297206	12	4.0897705	4.0636535	EULER
512	16	0	4.29902594559303	12	8.1243386	8.128373	EULER
1024	16	0	9.51786554401815	12	18.105395	17.655666	EULER
32	32	0	0.246580574009975	12	0.6767378	0.6652045	EULER
64	32	0	0.897902913286302	12	1.3195481	1.2148505	EULER
128	32	0	1.03251645821834	12	2.5287365	2.463772	EULER
256	32	0	2.26703264265245	12	4.9671582	4.904338	EULER
512	32	0	6.7456889867932	12	9.6956595	9.801993	EULER
1024	32	0	10.3020100944188	12	19.2987123	19.3211885	EULER
32	2	1	1.61285678697628	12	1.2941937	1.295108	RUNGE_KUTTA4
64	2	1	3.72255445646607	12	2.9509299	2.939864	RUNGE_KUTTA4
128	2	1	7.01169917533804	12	5.3841774	5.3278885	RUNGE_KUTTA4
256	2	1	13.9576416081762	12	11.4542028	11.4595	RUNGE_KUTTA4
512	2	1	28.7005190782104	12	21.7099797	21.768048	RUNGE_KUTTA4
1024	2	1	57.6038541796445	12	43.1897936	43.3272625	RUNGE_KUTTA4
32	4	1	1.60130166567418	12	0.9817286	0.9760665	RUNGE_KUTTA4
64	4	1	3.30229114999416	12	2.5025867	2.505223	RUNGE_KUTTA4
128	4	1	8.07175184608587	12	6.2878666	6.2184495	RUNGE_KUTTA4
256	4	1	14.1884966476156	12	8.8915593	8.853294	RUNGE_KUTTA4
512	4	1	28.5574242557607	12	17.2104593	17.202575	RUNGE_KUTTA4
1024	4	1	57.6186931720183	12	40.7764475	41.004018	RUNGE_KUTTA4
32	8	1	1.56672528643944	12	1.2986914	1.2849195	RUNGE_KUTTA4
64	8	1	3.9920653719763	12	3.3346776	3.306158	RUNGE_KUTTA4
128	8	1	6.97605933189772	12	6.2851278	6.30252	RUNGE_KUTTA4
256	8	1	14.8773200028094	12	12.9261766	12.9255985	RUNGE_KUTTA4
512	8	1	28.6965764455078	12	26.6229523	26.645859	RUNGE_KUTTA4
1024	8	1	57.0472046887187	12	51.9051267	52.098618	RUNGE_KUTTA4
32	16	1	1.68737567030065	12	1.558861	1.5545765	RUNGE_KUTTA4
64	16	1	3.88107897123386	12	3.4113927	3.371717	RUNGE_KUTTA4
128	16	1	6.66482344840841	12	6.3200967	6.3058205	RUNGE_KUTTA4
256	16	1	14.8813202967925	12	13.3799236	13.314463	RUNGE_KUTTA4
512	16	1	28.7671399649995	12	30.7492702	30.746843	RUNGE_KUTTA4
1024	16	1	57.4809409362842	12	58.0407972	58.0359305	RUNGE_KUTTA4
32	32	1	1.73774447870866	12	2.1676782	2.1665015	RUNGE_KUTTA4
64	32	1	3.8618725204193	12	4.502087	4.478963	RUNGE_KUTTA4
