ntips	nstates	ncores	rep	mean_time	median_time	method
128	2	2	5	6.5018087	6.441018	tensorphylo
128	2	3	5	7.1259968	6.839866	tensorphylo
128	2	4	5	10.5741091	11.4928945	tensorphylo
128	4	1	5	2.147088	2.067712	tensorphylo
128	4	2	5	6.3308469	6.24594	tensorphylo
128	4	3	5	7.4615039	7.237074	tensorphylo
128	4	4	5	8.3898136	9.8692945	tensorphylo
128	8	1	5	2.8125139	2.7219285	tensorphylo
128	8	2	5	6.6184988	6.532407	tensorphylo
128	8	3	5	6.9474787	6.810797	tensorphylo
128	8	4	5	7.8339643	6.6361985	tensorphylo
128	16	1	5	2.7964378	2.7195505	tensorphylo
128	16	2	5	6.4660977	6.390014	tensorphylo
128	16	3	5	7.4493925	7.3133135	tensorphylo
128	16	4	5	10.4855737	10.508833	tensorphylo
128	32	1	5	3.725465	3.636454	tensorphylo
128	32	2	5	7.7373314	7.6417235	tensorphylo
128	32	3	5	8.3058333	8.002339	tensorphylo
128	32	4	5	11.0723616	12.537595	tensorphylo
256	2	1	5	4.2777432	4.045142	tensorphylo
256	2	2	5	13.4550643	13.164321	tensorphylo
256	2	3	5	14.645036	14.371853	tensorphylo
256	2	4	5	16.4776294	9.554435	tensorphylo
256	4	1	5	4.7346308	4.482612	tensorphylo
256	4	2	5	4.2624502	3.900535	tensorphylo
256	4	3	5	5.0334388	4.663463	tensorphylo
256	4	4	5	4.9281754	4.4515545	tensorphylo
256	8	1	5	5.07088	4.828488	tensorphylo
256	8	2	5	12.7606924	12.5461025	tensorphylo
256	8	3	5	14.5162919	14.274314	tensorphylo
256	8	4	5	13.5758626	12.290857	tensorphylo
256	16	1	5	5.8842175	5.640206	tensorphylo
256	16	2	5	13.9726852	13.7453525	tensorphylo
256	16	3	5	14.5764348	14.303711	tensorphylo
256	16	4	5	14.297561	12.0219995	tensorphylo
256	32	1	5	9.5928233	9.672761	tensorphylo
256	32	2	5	14.911167	14.6841705	tensorphylo
256	32	3	5	13.9259575	13.6481825	tensorphylo
256	32	4	5	21.4392608	23.5857625	tensorphylo
512	2	1	5	8.9945267	8.134933	tensorphylo
512	2	2	5	8.7124139	7.9089205	tensorphylo
512	2	3	5	25.6454303	26.95504	tensorphylo
512	2	4	5	157.9908104	148.3891475	tensorphylo
512	4	1	5	9.0615617	8.258671	tensorphylo
512	4	2	5	8.9036994	7.8737835	tensorphylo
512	4	3	5	9.55095	8.6346205	tensorphylo
512	4	4	5	10.3661038	9.0979	tensorphylo
512	8	1	5	10.4292889	9.6185795	tensorphylo
512	8	2	5	8.9816855	8.0389725	tensorphylo
512	8	3	5	9.0154244	8.235629	tensorphylo
512	8	4	5	10.2208326	9.328935	tensorphylo
512	16	1	5	13.5465599	12.4688175	tensorphylo
512	16	2	5	10.592842	9.6604405	tensorphylo
512	16	3	5	27.1833075	26.36751	tensorphylo
512	16	4	5	37.4653736	44.0141355	tensorphylo
512	32	1	5	15.1014808	14.195881	tensorphylo
512	32	2	5	12.3568424	11.2473455	tensorphylo
512	32	3	5	10.8079895	9.773949	tensorphylo
512	32	4	5	11.0517837	10.0327205	tensorphylo
1024	2	1	5	19.6621732	16.368635	tensorphylo
1024	2	2	5	92.6481059	106.5471305	tensorphylo
1024	2	3	5	57.0646446	54.059607	tensorphylo
1024	2	4	5	54.4683196	45.9095655	tensorphylo
1024	4	1	5	19.7964728	16.598112	tensorphylo
1024	4	2	5	18.3616163	15.170082	tensorphylo
1024	4	3	5	20.2414786	16.886957	tensorphylo
1024	4	4	5	55.672342	19.10887	tensorphylo
1024	8	1	5	22.5221897	19.1530475	tensorphylo
1024	8	2	5	19.6660723	16.4777155	tensorphylo
1024	8	3	5	19.655687	16.6356475	tensorphylo
1024	8	4	5	21.5462995	18.070053	tensorphylo
1024	16	1	5	26.0172798	22.8478855	tensorphylo
1024	16	2	5	22.6309422	19.433016	tensorphylo
1024	16	3	5	59.6496454	57.0994905	tensorphylo
1024	16	4	5	58.0702188	48.361058	tensorphylo
1024	32	1	5	30.8529715	27.43064	tensorphylo
1024	32	2	5	25.1613146	22.252832	tensorphylo
1024	32	3	5	23.1030654	19.9299565	tensorphylo
1024	32	4	5	23.561142	20.3447125	tensorphylo
32	2	1	6	0.7177419	0.6859095	tensorphylo
32	2	2	6	0.7857322	0.601839	tensorphylo
32	2	3	6	0.7768967	0.6462625	tensorphylo
32	2	4	6	1.6993885	2.0400985	tensorphylo
32	4	1	6	0.6484396	0.619346	tensorphylo
32	4	2	6	0.7805457	0.593885	tensorphylo
32	4	3	6	0.731973	0.707004	tensorphylo
32	4	4	6	0.9460791	0.696385	tensorphylo
32	8	1	6	0.897244	0.867806	tensorphylo
32	8	2	6	0.5941884	0.570146	tensorphylo
32	8	3	6	1.776284	1.5751175	tensorphylo
32	8	4	6	2.2360539	2.179191	tensorphylo
32	16	1	6	0.7599227	0.737836	tensorphylo
32	16	2	6	1.8952332	1.8673655	tensorphylo
32	16	3	6	1.8400349	1.760007	tensorphylo
32	16	4	6	2.8022024	2.9281995	tensorphylo
32	32	1	6	1.0787633	1.0538025	tensorphylo
32	32	2	6	2.2877016	2.257993	tensorphylo
32	32	3	6	2.3071151	2.2112735	tensorphylo
32	32	4	6	1.7346075	1.6563385	tensorphylo
64	2	1	6	1.1308702	1.0929165	tensorphylo
64	2	2	6	3.1184231	3.0763735	tensorphylo
64	2	3	6	3.3250098	3.1961345	tensorphylo
64	2	4	6	4.666169	5.3826645	tensorphylo
64	4	1	6	1.2245265	1.1856585	tensorphylo
64	4	2	6	2.6798871	2.643721	tensorphylo
64	4	3	6	3.6924313	3.5514815	tensorphylo
64	4	4	6	3.968267	3.38168	tensorphylo
64	8	1	6	1.4514082	1.413475	tensorphylo
64	8	2	6	3.9189686	3.8846475	tensorphylo
64	8	3	6	3.8446684	3.80521	tensorphylo
64	8	4	6	9.046363	8.8426135	tensorphylo
64	16	1	6	1.543691	1.5048025	tensorphylo
64	16	2	6	1.5313295	1.5222275	tensorphylo
64	16	3	6	1.6719677	1.4962335	tensorphylo
64	16	4	6	1.441519	1.2792205	tensorphylo
64	32	1	6	2.0747968	2.031017	tensorphylo
64	32	2	6	1.4688373	1.3246485	tensorphylo
64	32	3	6	1.5927967	1.460953	tensorphylo
64	32	4	6	1.4798991	1.3312495	tensorphylo
128	2	1	6	2.2754959	2.1876985	tensorphylo
128	2	2	6	1.8493214	1.764763	tensorphylo
128	2	3	6	7.0658867	6.9967525	tensorphylo
128	2	4	6	11.5830863	11.534735	tensorphylo
128	4	1	6	2.2417816	2.1656815	tensorphylo
128	4	2	6	6.4825428	6.392761	tensorphylo
128	4	3	6	6.8878032	6.7595265	tensorphylo
128	4	4	6	6.7834172	6.0930715	tensorphylo
128	8	1	6	2.4571792	2.3775285	tensorphylo
128	8	2	6	6.5948295	6.52761	tensorphylo
128	8	3	6	6.9260808	6.759957	tensorphylo
128	8	4	6	11.2679849	11.105629	tensorphylo
128	16	1	6	3.5853598	3.505131	tensorphylo
128	16	2	6	6.9391188	6.8589925	tensorphylo
128	16	3	6	6.9300947	6.7829375	tensorphylo
128	16	4	6	6.5057734	5.885263	tensorphylo
128	32	1	6	3.4630732	3.3825615	tensorphylo
128	32	2	6	7.1951515	7.100831	tensorphylo
128	32	3	6	7.3210379	7.180248	tensorphylo
128	32	4	6	9.2850773	9.231929	tensorphylo
256	2	1	6	4.83759	4.58913	tensorphylo
256	2	2	6	13.799575	13.5603195	tensorphylo
256	2	3	6	13.5361295	13.2611835	tensorphylo
256	2	4	6	13.152431	12.5539335	tensorphylo
256	4	1	6	5.0517043	4.8053025	tensorphylo
256	4	2	6	12.8245622	12.5863645	tensorphylo
256	4	3	6	14.7463224	14.405268	tensorphylo
256	4	4	6	13.3391983	12.0060095	tensorphylo
256	8	1	6	5.1878694	4.951242	tensorphylo
256	8	2	6	12.7702249	12.5538515	tensorphylo
256	8	3	6	13.8299642	13.3605265	tensorphylo
256	8	4	6	18.7418913	18.6514535	tensorphylo
256	16	1	6	6.5525011	6.308178	tensorphylo
256	16	2	6	13.5645097	13.33894	tensorphylo
256	16	3	6	14.2893733	13.940861	tensorphylo
256	16	4	6	20.6989607	22.7544465	tensorphylo
256	32	1	6	7.2227158	6.974756	tensorphylo
256	32	2	6	14.2295338	14.0226355	tensorphylo
256	32	3	6	14.4533159	14.148116	tensorphylo
256	32	4	6	13.5093647	13.2977145	tensorphylo
512	2	1	6	8.4042333	7.6120395	tensorphylo
512	2	2	6	27.2397112	26.5038555	tensorphylo
512	2	3	6	31.4202475	27.8165935	tensorphylo
512	2	4	6	31.4748308	23.1729335	tensorphylo
512	4	1	6	9.3948302	8.59319	tensorphylo
512	4	2	6	32.240227	29.1724635	tensorphylo
512	4	3	6	27.449172	26.661398	tensorphylo
512	4	4	6	22.3590015	10.806944	tensorphylo
512	8	1	6	10.9285746	10.028067	tensorphylo
512	8	2	6	9.2778859	8.3263415	tensorphylo
512	8	3	6	9.5537011	8.664776	tensorphylo
512	8	4	6	10.0454674	9.1144025	tensorphylo
512	16	1	6	12.7162525	11.9166295	tensorphylo
512	16	2	6	28.5085751	28.448793	tensorphylo
512	16	3	6	28.2080451	27.4003205	tensorphylo
512	16	4	6	35.9523793	34.085842	tensorphylo
512	32	1	6	15.0576641	14.1015605	tensorphylo
512	32	2	6	11.9229312	11.137732	tensorphylo
512	32	3	6	28.1103093	27.0738375	tensorphylo
512	32	4	6	27.4965639	24.9721365	tensorphylo
1024	2	1	6	19.7895069	16.515333	tensorphylo
1024	2	2	6	17.9584182	14.898006	tensorphylo
1024	2	3	6	20.630954	17.579365	tensorphylo
1024	2	4	6	21.2185701	17.9922555	tensorphylo
1024	4	1	6	20.1086263	17.005939	tensorphylo
1024	4	2	6	18.2820476	15.2255755	tensorphylo
1024	4	3	6	24.8827688	19.893323	tensorphylo
1024	4	4	6	51.6143506	47.1972935	tensorphylo
1024	8	1	6	23.1120977	20.1093315	tensorphylo
1024	8	2	6	71.003677	56.039005	tensorphylo
1024	8	3	6	59.5820077	56.125433	tensorphylo
1024	8	4	6	52.9382816	48.2514855	tensorphylo
1024	16	1	6	25.7818865	22.479234	tensorphylo
1024	16	2	6	21.5683985	18.4552275	tensorphylo
1024	16	3	6	21.4287238	18.3333755	tensorphylo
1024	16	4	6	22.493461	19.0139755	tensorphylo
1024	32	1	6	30.0084166	26.847784	tensorphylo
1024	32	2	6	61.1399667	58.1891885	tensorphylo
1024	32	3	6	63.0419485	60.405218	tensorphylo
1024	32	4	6	52.7092597	49.722217	tensorphylo
32	2	1	7	0.5930035	0.5643445	tensorphylo
32	2	2	7	1.8489319	1.8230855	tensorphylo
32	2	3	7	1.7488837	1.666076	tensorphylo
32	2	4	7	2.9656448	2.968933	tensorphylo
32	4	1	7	0.5698303	0.546038	tensorphylo
32	4	2	7	1.658081	1.643567	tensorphylo
32	4	3	7	1.7079247	1.614703	tensorphylo
32	4	4	7	1.3345787	1.306096	tensorphylo
32	8	1	7	0.5400069	0.5162925	tensorphylo
32	8	2	7	1.5350728	1.5083285	tensorphylo
32	8	3	7	1.7997811	1.754103	tensorphylo
32	8	4	7	2.5470061	2.525313	tensorphylo
32	16	1	7	0.8566499	0.837384	tensorphylo
32	16	2	7	1.4697065	1.4409655	tensorphylo
32	16	3	7	1.9679057	1.823803	tensorphylo
32	16	4	7	1.6610863	1.5436705	tensorphylo
32	32	1	7	1.0300881	1.0022655	tensorphylo
32	32	2	7	2.5640252	2.5311965	tensorphylo
32	32	3	7	2.1336933	2.044055	tensorphylo
32	32	4	7	2.3822435	1.877964	tensorphylo
64	2	1	7	1.0205966	0.984861	tensorphylo
64	2	2	7	3.0983167	3.06557	tensorphylo
64	2	3	7	3.3018653	3.275039	tensorphylo
64	2	4	7	6.1113042	6.1445675	tensorphylo
64	4	1	7	0.9406794	0.9057925	tensorphylo
64	4	2	7	3.4060709	3.3623485	tensorphylo
64	4	3	7	5.603839	5.623888	tensorphylo
64	4	4	7	10.0554632	10.676277	tensorphylo
64	8	1	7	1.5452941	1.499862	tensorphylo
64	8	2	7	1.199004	1.0946385	tensorphylo
64	8	3	7	1.5023835	1.1858225	tensorphylo
64	8	4	7	1.2753747	1.1056675	tensorphylo
64	16	1	7	1.6748582	1.635408	tensorphylo
64	16	2	7	1.3573173	1.1632725	tensorphylo
64	16	3	7	1.2774493	1.1731125	tensorphylo
64	16	4	7	1.5575121	1.398633	tensorphylo
64	32	1	7	2.4827919	2.4346825	tensorphylo
64	32	2	7	1.488423	1.31979	tensorphylo
64	32	3	7	1.3242508	1.2866005	tensorphylo
64	32	4	7	1.8615148	1.3115695	tensorphylo
128	2	1	7	2.2951759	2.200306	tensorphylo
128	2	2	7	6.578696	6.5089755	tensorphylo
128	2	3	7	6.6658661	6.3914695	tensorphylo
128	2	4	7	11.192344	11.1296755	tensorphylo
128	4	1	7	2.3494435	2.267792	tensorphylo
128	4	2	7	5.8202206	5.7257935	tensorphylo
128	4	3	7	6.9052815	6.7972055	tensorphylo
128	4	4	7	6.1700736	6.0956545	tensorphylo
128	8	1	7	2.3918949	2.3160695	tensorphylo
128	8	2	7	6.4852529	6.398501	tensorphylo
128	8	3	7	7.0520205	6.8300465	tensorphylo
128	8	4	7	6.3902108	6.3348075	tensorphylo
128	16	1	7	2.9904047	2.9124145	tensorphylo
128	16	2	7	7.0677358	6.9938825	tensorphylo
128	16	3	7	7.2733795	7.047203	tensorphylo
128	16	4	7	8.1570402	6.110066	tensorphylo
128	32	1	7	3.6273151	3.5425845	tensorphylo
128	32	2	7	7.4193272	7.336212	tensorphylo
128	32	3	7	7.0813396	6.8105305	tensorphylo
128	32	4	7	7.1852377	5.951724	tensorphylo
256	2	1	7	4.0951005	3.8670995	tensorphylo
256	2	2	7	15.1523659	14.6159875	tensorphylo
256	2	3	7	13.311224	13.0886555	tensorphylo
256	2	4	7	14.2531293	11.831083	tensorphylo
256	4	1	7	4.5664652	4.337185	tensorphylo
256	4	2	7	13.5697208	13.3051355	tensorphylo
256	4	3	7	13.4500172	13.179409	tensorphylo
256	4	4	7	23.3719598	22.977876	tensorphylo
256	8	1	7	5.1480133	4.9187905	tensorphylo
256	8	2	7	13.9022226	13.587113	tensorphylo
256	8	3	7	14.0180517	13.7486735	tensorphylo
256	8	4	7	20.2241725	23.7573475	tensorphylo
256	16	1	7	5.9703544	5.7433825	tensorphylo
256	16	2	7	13.7042664	13.496667	tensorphylo
256	16	3	7	14.3548544	14.086329	tensorphylo
256	16	4	7	16.5153207	12.7370805	tensorphylo
256	32	1	7	7.6755444	7.428093	tensorphylo
256	32	2	7	14.7532227	14.534008	tensorphylo
256	32	3	7	20.7977379	21.0203515	tensorphylo
256	32	4	7	15.9950266	4.9893515	tensorphylo
512	2	1	7	9.1602159	8.4494235	tensorphylo
512	2	2	7	8.3271123	7.314072	tensorphylo
512	2	3	7	9.926551	8.9936575	tensorphylo
512	2	4	7	10.0371895	9.038942	tensorphylo
512	4	1	7	8.9639325	8.2756655	tensorphylo
512	4	2	7	8.542227	7.606689	tensorphylo
512	4	3	7	9.2672833	8.4042825	tensorphylo
512	4	4	7	9.9142346	8.8727895	tensorphylo
512	8	1	7	11.0953585	10.2246415	tensorphylo
512	8	2	7	9.0737838	8.2408565	tensorphylo
512	8	3	7	9.0343992	8.2146575	tensorphylo
512	8	4	7	28.2811604	22.9034405	tensorphylo
512	16	1	7	12.8637992	12.058592	tensorphylo
512	16	2	7	28.5995951	27.0605945	tensorphylo
512	16	3	7	29.1099344	28.2295455	tensorphylo
512	16	4	7	27.1583057	23.389721	tensorphylo
512	32	1	7	14.8895805	13.986945	tensorphylo
512	32	2	7	11.841046	10.9651015	tensorphylo
512	32	3	7	11.3184928	10.4897065	tensorphylo
512	32	4	7	11.2203183	10.296986	tensorphylo
1024	2	1	7	20.2450661	16.90225	tensorphylo
1024	2	2	7	18.7636705	15.552038	tensorphylo
1024	2	3	7	20.1849642	17.0570865	tensorphylo
1024	2	4	7	21.3069415	18.1276375	tensorphylo
1024	4	1	7	21.2308988	18.0522795	tensorphylo
1024	4	2	7	18.5414874	14.5582595	tensorphylo
1024	4	3	7	19.1916203	16.179133	tensorphylo
1024	4	4	7	54.8238757	47.1494465	tensorphylo
1024	8	1	7	23.0895887	19.8076125	tensorphylo
1024	8	2	7	20.1257848	16.931196	tensorphylo
1024	8	3	7	27.2615847	20.170401	tensorphylo
1024	8	4	7	21.6515506	18.599076	tensorphylo
1024	16	1	7	27.6540572	24.223292	tensorphylo
1024	16	2	7	21.6209072	18.5052885	tensorphylo
1024	16	3	7	20.8141912	17.76079	tensorphylo
1024	16	4	7	60.3528487	53.303977	tensorphylo
1024	32	1	7	31.0108707	27.5610405	tensorphylo
1024	32	2	7	25.2696161	22.0758965	tensorphylo
1024	32	3	7	22.502891	19.444865	tensorphylo
1024	32	4	7	54.2648776	49.4227325	tensorphylo
32	2	1	8	0.5666323	0.539601	tensorphylo
32	2	2	8	1.4653441	1.4421135	tensorphylo
32	2	3	8	1.739794	1.6439155	tensorphylo
32	2	4	8	3.8143612	3.668762	tensorphylo
32	4	1	8	0.5789364	0.553295	tensorphylo
32	4	2	8	1.4761312	1.4539625	tensorphylo
32	4	3	8	1.6030344	1.509497	tensorphylo
32	4	4	8	1.7948406	1.6515825	tensorphylo
32	8	1	8	0.5922204	0.568752	tensorphylo
32	8	2	8	1.7628442	1.7373955	tensorphylo
32	8	3	8	1.7816222	1.6691715	tensorphylo
32	8	4	8	2.6961313	2.675004	tensorphylo
32	16	1	8	0.8303648	0.810365	tensorphylo
32	16	2	8	1.7018321	1.6723695	tensorphylo
32	16	3	8	2.1056329	2.0428455	tensorphylo
32	16	4	8	2.9012543	2.852944	tensorphylo
32	32	1	8	1.0002893	0.976087	tensorphylo
32	32	2	8	1.885877	1.8562545	tensorphylo
32	32	3	8	1.6947432	1.6172655	tensorphylo
32	32	4	8	1.8098138	1.6748705	tensorphylo
64	2	1	8	1.2738003	1.238856	tensorphylo
64	2	2	8	3.6506113	3.610255	tensorphylo
64	2	3	8	3.443262	3.3036775	tensorphylo
64	2	4	8	5.7208653	5.739098	tensorphylo
64	4	1	8	1.1428381	1.111879	tensorphylo
64	4	2	8	3.3354443	3.2979375	tensorphylo
64	4	3	8	3.4549593	3.4175345	tensorphylo
64	4	4	8	4.2537213	3.275367	tensorphylo
64	8	1	8	1.2789171	1.2436735	tensorphylo
64	8	2	8	3.9521417	3.907546	tensorphylo
64	8	3	8	3.2912176	3.1985125	tensorphylo
64	8	4	8	3.9550363	3.003906	tensorphylo
64	16	1	8	1.6304921	1.5960275	tensorphylo
64	16	2	8	3.3478796	3.312718	tensorphylo
64	16	3	8	3.7777277	3.671509	tensorphylo
64	16	4	8	4.08073	3.7664445	tensorphylo
64	32	1	8	1.8582225	1.8177965	tensorphylo
64	32	2	8	3.5515594	3.514725	tensorphylo
64	32	3	8	5.9511008	5.8835	tensorphylo
64	32	4	8	8.7197242	8.8552825	tensorphylo
128	2	1	8	2.1240952	2.038807	tensorphylo
128	2	2	8	2.0620294	1.8207895	tensorphylo
128	2	3	8	6.98968	6.6759685	tensorphylo
128	2	4	8	9.9761979	11.411694	tensorphylo
128	4	1	8	2.2735402	2.192024	tensorphylo
128	4	2	8	6.5600041	6.4799885	tensorphylo
128	4	3	8	6.4144459	6.2829425	tensorphylo
128	4	4	8	10.9577625	10.780007	tensorphylo
128	8	1	8	2.722564	2.6410355	tensorphylo
128	8	2	8	7.5449717	7.4647265	tensorphylo
128	8	3	8	6.2061946	6.0685125	tensorphylo
128	8	4	8	11.0520379	11.0662895	tensorphylo
128	16	1	8	2.952246	2.873567	tensorphylo
128	16	2	8	6.7709368	6.6986415	tensorphylo
128	16	3	8	7.0712208	6.8222565	tensorphylo
128	16	4	8	9.3034576	9.055342	tensorphylo
128	32	1	8	3.3907738	3.304108	tensorphylo
128	32	2	8	7.3540839	7.272334	tensorphylo
128	32	3	8	7.280944	7.14876	tensorphylo
128	32	4	8	6.6210736	6.1195575	tensorphylo
256	2	1	8	4.3706574	4.143911	tensorphylo
256	2	2	8	13.6045421	13.323524	tensorphylo
256	2	3	8	13.8738014	13.4988195	tensorphylo
256	2	4	8	16.5997397	12.794624	tensorphylo
256	4	1	8	4.5626194	4.331281	tensorphylo
256	4	2	8	12.3578715	12.1848105	tensorphylo
256	4	3	8	14.4672026	14.137579	tensorphylo
256	4	4	8	13.7406416	11.773519	tensorphylo
256	8	1	8	4.6052635	4.376176	tensorphylo
256	8	2	8	13.2397364	12.9702885	tensorphylo
256	8	3	8	13.3237454	12.9820965	tensorphylo
256	8	4	8	20.7645894	22.587925	tensorphylo
256	16	1	8	6.4011168	6.167917	tensorphylo
256	16	2	8	13.8720261	13.6510525	tensorphylo
256	16	3	8	14.5190922	14.295019	tensorphylo
256	16	4	8	22.7189651	22.6435005	tensorphylo
256	32	1	8	7.4660795	7.2257375	tensorphylo
256	32	2	8	15.6107459	15.329408	tensorphylo
256	32	3	8	13.751441	13.4802465	tensorphylo
256	32	4	8	23.4143415	23.208173	tensorphylo
512	2	1	8	9.5725037	8.744029	tensorphylo
512	2	2	8	30.4288511	29.7039875	tensorphylo
512	2	3	8	28.5143561	27.7623915	tensorphylo
512	2	4	8	51.8750245	58.306387	tensorphylo
512	4	1	8	9.6024788	8.8632365	tensorphylo
512	4	2	8	8.6609015	7.7019115	tensorphylo
512	4	3	8	9.003805	8.038296	tensorphylo
512	4	4	8	39.2066723	16.018208	tensorphylo
512	8	1	8	10.9230847	10.0875785	tensorphylo
512	8	2	8	9.1995677	8.267691	tensorphylo
512	8	3	8	9.3687009	8.439153	tensorphylo
512	8	4	8	27.8730136	24.78368	tensorphylo
512	16	1	8	13.1340015	12.316523	tensorphylo
512	16	2	8	28.6668925	28.6260565	tensorphylo
512	16	3	8	29.0957033	28.2822715	tensorphylo
512	16	4	8	24.8920471	24.143055	tensorphylo
512	32	1	8	14.67062	13.831678	tensorphylo
512	32	2	8	11.522722	10.693538	tensorphylo
512	32	3	8	10.9746504	10.2817545	tensorphylo
512	32	4	8	11.297878	9.5352265	tensorphylo
1024	2	1	8	19.8045539	16.5159685	tensorphylo
1024	2	2	8	19.0399162	15.9191315	tensorphylo
1024	2	3	8	20.0574624	17.033614	tensorphylo
1024	2	4	8	21.2533422	17.9087385	tensorphylo
1024	4	1	8	21.0618558	17.6691755	tensorphylo
1024	4	2	8	18.7596566	15.64314	tensorphylo
1024	4	3	8	19.7006517	16.5517	tensorphylo
1024	4	4	8	21.2029491	17.880756	tensorphylo
1024	8	1	8	22.0552489	18.9036445	tensorphylo
1024	8	2	8	20.1826436	16.9448695	tensorphylo
1024	8	3	8	20.0225755	16.95965	tensorphylo
1024	8	4	8	21.4721592	18.243073	tensorphylo
1024	16	1	8	26.2120626	23.3460355	tensorphylo
1024	16	2	8	63.8513459	60.566225	tensorphylo
1024	16	3	8	58.7081665	55.4911835	tensorphylo
1024	16	4	8	54.0130023	47.943104	tensorphylo
1024	32	1	8	32.2661062	28.7572155	tensorphylo
1024	32	2	8	24.365726	21.252104	tensorphylo
1024	32	3	8	59.2501209	56.2637055	tensorphylo
1024	32	4	8	56.4219655	51.964466	tensorphylo
32	2	1	9	0.5969887	0.569613	tensorphylo
32	2	2	9	1.7544351	1.728519	tensorphylo
32	2	3	9	2.1391545	1.8936465	tensorphylo
32	2	4	9	1.6487576	1.4130855	tensorphylo
32	4	1	9	0.5539428	0.52931	tensorphylo
32	4	2	9	1.5048763	1.4879105	tensorphylo
32	4	3	9	1.8553525	1.768371	tensorphylo
32	4	4	9	2.6186864	2.6144265	tensorphylo
32	8	1	9	0.8630992	0.842714	tensorphylo
32	8	2	9	1.8635402	1.83639	tensorphylo
32	8	3	9	2.0402174	1.7386665	tensorphylo
32	8	4	9	1.6876133	1.6630625	tensorphylo
32	16	1	9	0.8014967	0.7777085	tensorphylo
32	16	2	9	2.1746236	2.1433775	tensorphylo
32	16	3	9	1.7802405	1.659721	tensorphylo
32	16	4	9	1.5317026	1.4486735	tensorphylo
32	32	1	9	1.0637081	1.038325	tensorphylo
32	32	2	9	1.862343	1.8331715	tensorphylo
32	32	3	9	2.3558805	2.2667465	tensorphylo
32	32	4	9	1.8763814	1.738564	tensorphylo
64	2	1	9	1.1072378	1.068788	tensorphylo
64	2	2	9	3.2317799	3.199353	tensorphylo
64	2	3	9	3.8342585	3.6479545	tensorphylo
64	2	4	9	5.2496031	5.305031	tensorphylo
64	4	1	9	1.1417885	1.109214	tensorphylo
64	4	2	9	3.1152661	3.07418	tensorphylo
64	4	3	9	3.3084376	3.284387	tensorphylo
64	4	4	9	3.5359466	3.2811685	tensorphylo
64	8	1	9	1.3311306	1.292771	tensorphylo
64	8	2	9	3.2198981	3.1799395	tensorphylo
64	8	3	9	3.7798392	3.693362	tensorphylo
64	8	4	9	5.4377152	5.3392455	tensorphylo
64	16	1	9	1.7860502	1.749224	tensorphylo
64	16	2	9	3.3314878	3.292546	tensorphylo
64	16	3	9	4.2522945	3.8478295	tensorphylo
64	16	4	9	5.1515188	5.569932	tensorphylo
64	32	1	9	1.9459338	1.906377	tensorphylo
64	32	2	9	3.984749	3.956869	tensorphylo
64	32	3	9	5.8951235	5.774522	tensorphylo
64	32	4	9	8.8039669	8.972768	tensorphylo
128	2	1	9	2.586157	2.4860145	tensorphylo
128	2	2	9	2.0791592	1.8386655	tensorphylo
128	2	3	9	2.4165564	2.185546	tensorphylo
128	2	4	9	2.3858351	2.23081	tensorphylo
128	4	1	9	2.1422295	2.068942	tensorphylo
128	4	2	9	6.2015739	6.1421895	tensorphylo
128	4	3	9	6.8854621	6.7819945	tensorphylo
128	4	4	9	7.2548803	6.182349	tensorphylo
128	8	1	9	2.4217798	2.3435395	tensorphylo
128	8	2	9	7.0070271	6.936503	tensorphylo
128	8	3	9	7.0249564	6.7412405	tensorphylo
128	8	4	9	10.4133153	10.3491175	tensorphylo
128	16	1	9	3.0267881	2.948515	tensorphylo
128	16	2	9	7.0176543	6.951427	tensorphylo
128	16	3	9	7.001037	6.8860525	tensorphylo
128	16	4	9	8.1960435	6.583001	tensorphylo
128	32	1	9	3.8395598	3.7597205	tensorphylo
128	32	2	9	7.5911541	7.5174115	tensorphylo
128	32	3	9	7.2087143	7.035395	tensorphylo
128	32	4	9	6.7168578	5.7212835	tensorphylo
256	2	1	9	4.1575107	3.931285	tensorphylo
256	2	2	9	14.5218392	14.066895	tensorphylo
256	2	3	9	13.6053703	13.334225	tensorphylo
256	2	4	9	16.1149434	13.6109545	tensorphylo
256	4	1	9	4.0657568	3.8440985	tensorphylo
256	4	2	9	13.762511	13.513682	tensorphylo
256	4	3	9	14.8175968	14.432533	tensorphylo
256	4	4	9	19.4176123	22.8705995	tensorphylo
256	8	1	9	4.9421728	4.712909	tensorphylo
256	8	2	9	13.8798571	13.4834035	tensorphylo
256	8	3	9	14.0051408	13.5364165	tensorphylo
256	8	4	9	17.3016761	12.8639755	tensorphylo
256	16	1	9	6.1882489	5.958366	tensorphylo
256	16	2	9	13.6477889	13.437955	tensorphylo
256	16	3	9	14.9799609	14.600223	tensorphylo
256	16	4	9	12.9052953	11.5872355	tensorphylo
256	32	1	9	7.1858363	6.947286	tensorphylo
256	32	2	9	14.7297789	14.5118065	tensorphylo
256	32	3	9	14.4154196	14.141802	tensorphylo
256	32	4	9	12.9177388	11.911894	tensorphylo
512	2	1	9	9.1033202	8.2785355	tensorphylo
512	2	2	9	34.2620846	30.4907365	tensorphylo
512	2	3	9	20.2625239	21.6571635	tensorphylo
512	2	4	9	9.9100116	9.012292	tensorphylo
512	4	1	9	9.5761322	8.798928	tensorphylo
512	4	2	9	9.0550632	8.3051445	tensorphylo
512	4	3	9	9.0864446	8.180443	tensorphylo
