ntips	nstates	rep	likelihood	mean_time	median_time	method
256	31	64	-895.993733437662	72.6256206	72.9014235	tensorphylo
256	31	64	-353.565625840929	353.2174108	353.3850885	diversitree
512	31	64	-1718.5781795028	132.0982608	131.941936	tensorphylo
512	31	64	-634.699233864124	688.4556287	689.099013	diversitree
1024	31	64	-3449.31227397943	285.7804509	283.6749205	tensorphylo
1024	31	64	-1307.34086978063	1404.9394888	1400.5756005	diversitree
32	64	64	-73.855531737362	20.6590759	20.702622	tensorphylo
32	64	64	NA	NA	NA	diversitree
64	64	64	-161.529614607559	37.1718997	36.7567665	tensorphylo
64	64	64	NA	NA	NA	diversitree
128	64	64	-407.418928048021	98.3178442	96.258652	tensorphylo
128	64	64	NA	NA	NA	diversitree
256	64	64	-647.038486335544	157.5476906	156.460428	tensorphylo
256	64	64	NA	NA	NA	diversitree
512	64	64	-1273.13531973447	338.8514208	342.0239475	tensorphylo
512	64	64	NA	NA	NA	diversitree
1024	64	64	-3558.09607777392	694.4887459	690.2219415	tensorphylo
1024	64	64	NA	NA	NA	diversitree
32	128	64	-137.923639106435	67.5143843	67.845324	tensorphylo
32	128	64	NA	NA	NA	diversitree
64	128	64	-116.133617799952	137.5330773	137.456067	tensorphylo
64	128	64	NA	NA	NA	diversitree
128	128	64	-487.635864863092	270.4825965	270.4422525	tensorphylo
128	128	64	NA	NA	NA	diversitree
256	128	64	-809.968115307583	497.9986034	495.9944045	tensorphylo
256	128	64	NA	NA	NA	diversitree
512	128	64	-1578.93819402354	1055.9732819	1055.941306	tensorphylo
512	128	64	NA	NA	NA	diversitree
1024	128	64	-3242.65403561638	2044.1549252	2051.7182895	tensorphylo
1024	128	64	NA	NA	NA	diversitree
32	2	65	-75.1238031456033	1.0037866	1.009256	tensorphylo
32	2	65	-33.1019334708589	0.5729135	0.564816	diversitree
64	2	65	-121.16321730952	2.1260919	2.111377	tensorphylo
64	2	65	-93.1995960733756	1.1442321	1.13693	diversitree
128	2	65	-255.348844858307	4.0870071	4.0796025	tensorphylo
128	2	65	-168.024049092104	2.2620274	2.252991	diversitree
256	2	65	-484.251403416824	7.7359415	7.733297	tensorphylo
256	2	65	-296.127020780647	4.5420415	4.538372	diversitree
512	2	65	-1220.52968431674	17.078591	17.052638	tensorphylo
512	2	65	-672.976613010042	10.6147319	9.2919735	diversitree
1024	2	65	-2191.84672881324	33.4071034	33.4325275	tensorphylo
1024	2	65	-1296.78052509471	19.7088476	18.933882	diversitree
32	4	65	-89.9308682181876	1.9767043	1.9670365	tensorphylo
32	4	65	-59.3963670990748	0.7947563	0.786093	diversitree
64	4	65	-184.592485606489	3.1590992	3.161838	tensorphylo
64	4	65	-102.464866821466	1.6173229	1.6101315	diversitree
128	4	65	-244.412841881235	4.7283086	4.722421	tensorphylo
128	4	65	-160.401394388489	3.1032162	3.1011785	diversitree
256	4	65	-744.890936073194	11.6613512	11.5460715	tensorphylo
256	4	65	-344.504837381715	6.3575625	6.354303	diversitree
512	4	65	-1172.76931550973	21.1922399	21.2050975	tensorphylo
512	4	65	-704.503770026965	14.2955356	12.999132	diversitree
1024	4	65	-2484.23532885501	45.1701715	45.339112	tensorphylo
1024	4	65	-1393.06252614408	26.1820875	25.4623325	diversitree
32	8	65	-97.609057945614	2.4194428	2.4104105	tensorphylo
32	8	65	-39.4600326712357	1.7518234	1.7206675	diversitree
64	8	65	-169.638981168035	4.1410533	4.1076055	tensorphylo
64	8	65	-80.3121085645583	3.5180173	3.4900635	diversitree
128	8	65	-335.044610254795	8.1160279	8.0817765	tensorphylo
128	8	65	-155.728562099777	6.7591001	6.723426	diversitree
256	8	65	-781.531720126476	17.0703459	17.0474105	tensorphylo
256	8	65	-318.210515647457	14.2088903	14.040573	diversitree
512	8	65	-1376.09614831036	37.5842531	37.5986605	tensorphylo
512	8	65	-687.642231524264	30.4838608	28.6321245	diversitree
1024	8	65	-2838.87999943599	69.4309375	69.552154	tensorphylo
1024	8	65	-1398.89198645498	59.2089364	56.976388	diversitree
32	16	65	-94.297832146383	4.8505378	4.8346175	tensorphylo
32	16	65	-49.4762768012282	7.4098275	7.40747	diversitree
64	16	65	-185.024774948266	8.4302068	8.4013715	tensorphylo
64	16	65	-92.9685187722217	14.6063771	14.5567425	diversitree
128	16	65	-624.397779610134	15.0126256	14.9660455	tensorphylo
128	16	65	-151.885649864221	29.5507705	28.816358	diversitree
256	16	65	-926.924420799799	32.5070345	32.554656	tensorphylo
256	16	65	-363.464149336351	62.032795	59.669883	diversitree
512	16	65	-1824.94719834215	61.1542634	61.068639	tensorphylo
512	16	65	-673.411973166609	121.5442745	122.358227	diversitree
1024	16	65	-2903.00578769142	118.1570718	118.3372135	tensorphylo
1024	16	65	-1357.96708634903	242.2248881	244.204897	diversitree
32	31	65	-142.840780144804	11.6519171	11.638547	tensorphylo
32	31	65	-50.5806385281277	42.9622846	41.4916925	diversitree
64	31	65	-180.894313955404	15.9546334	16.5460215	tensorphylo
64	31	65	-71.0162111127962	86.6170674	87.2631905	diversitree
128	31	65	-444.119997170274	33.4351474	33.4383085	tensorphylo
128	31	65	-152.192886196994	171.8813316	171.062127	diversitree
256	31	65	-1040.6311827427	72.6352392	72.2992975	tensorphylo
256	31	65	-331.177982909635	347.2363103	348.357853	diversitree
512	31	65	-1794.35602275702	142.1036056	142.6260235	tensorphylo
512	31	65	-684.170463667045	708.5297289	707.9534165	diversitree
1024	31	65	-3048.17282115544	282.0394551	282.05827	tensorphylo
1024	31	65	-1341.76863559609	1418.0516619	1417.161064	diversitree
32	64	65	-94.1463048955473	21.2944816	21.2539285	tensorphylo
32	64	65	NA	NA	NA	diversitree
64	64	65	-149.805844347544	44.9955607	44.559702	tensorphylo
64	64	65	NA	NA	NA	diversitree
128	64	65	-425.140136838362	111.4348758	111.2791455	tensorphylo
128	64	65	NA	NA	NA	diversitree
256	64	65	-886.107985094956	165.7925446	166.8633785	tensorphylo
256	64	65	NA	NA	NA	diversitree
512	64	65	-1206.51666136409	327.7785139	327.9096155	tensorphylo
512	64	65	NA	NA	NA	diversitree
1024	64	65	-3420.81276521681	736.7856538	731.4102135	tensorphylo
1024	64	65	NA	NA	NA	diversitree
32	128	65	-126.4522717065	64.5738151	64.54384	tensorphylo
32	128	65	NA	NA	NA	diversitree
64	128	65	-166.782127303214	133.8040781	133.792717	tensorphylo
64	128	65	NA	NA	NA	diversitree
128	128	65	-492.263738930209	271.7511324	275.011108	tensorphylo
128	128	65	NA	NA	NA	diversitree
256	128	65	-964.2273022567	532.2846607	533.1672595	tensorphylo
256	128	65	NA	NA	NA	diversitree
512	128	65	-1771.35849417125	1034.0514265	1036.245849	tensorphylo
512	128	65	NA	NA	NA	diversitree
1024	128	65	-3990.82166975282	1961.1426598	1966.5993375	tensorphylo
1024	128	65	NA	NA	NA	diversitree
32	2	66	-85.6252281794245	1.2799093	1.2616315	tensorphylo
32	2	66	-42.1414367236623	0.5898506	0.583143	diversitree
64	2	66	-164.493191445646	2.543558	2.5121725	tensorphylo
64	2	66	-99.2516800315146	1.1450644	1.1385495	diversitree
128	2	66	-295.947674194749	4.1497207	4.146945	tensorphylo
128	2	66	-154.065055569658	2.2507606	2.238928	diversitree
256	2	66	-617.952426412261	7.9665706	7.952565	tensorphylo
256	2	66	-318.873033000337	4.7065909	4.6364645	diversitree
512	2	66	-901.417122119624	15.9136416	15.6911715	tensorphylo
512	2	66	-639.004273072759	10.2690158	9.256611	diversitree
1024	2	66	-1949.54387252203	36.203	36.047241	tensorphylo
1024	2	66	-1345.07994909688	19.4298426	18.6898295	diversitree
32	4	66	-112.771730528513	1.5343389	1.52971	tensorphylo
32	4	66	-43.1753239463198	0.7891311	0.781009	diversitree
64	4	66	-160.377109156948	2.9198191	2.922439	tensorphylo
64	4	66	-82.2787436216759	1.5461305	1.5489185	diversitree
128	4	66	-369.773026922151	5.5513631	5.5171035	tensorphylo
128	4	66	-159.421791648303	3.1597347	3.157861	diversitree
256	4	66	-913.280522698087	12.915902	12.912335	tensorphylo
256	4	66	-381.074730966912	6.5753176	6.429948	diversitree
512	4	66	-1361.5890698471	22.6376375	22.6857305	tensorphylo
512	4	66	-695.962531837933	14.4552921	12.918075	diversitree
1024	4	66	-2356.2402451877	44.2129978	44.1074515	tensorphylo
1024	4	66	-1346.23512482067	26.6238871	25.9850825	diversitree
32	8	66	-95.8357319181265	2.0318903	2.0230835	tensorphylo
32	8	66	-36.2511745379461	1.6356622	1.6296065	diversitree
64	8	66	-220.416885094548	4.9819387	4.9968545	tensorphylo
64	8	66	-92.8662813879817	3.4993746	3.4976895	diversitree
128	8	66	-357.003489752236	9.2806001	9.2691775	tensorphylo
128	8	66	-163.200931959435	7.0728403	7.0472645	diversitree
256	8	66	-607.311420794788	17.7058787	17.661283	tensorphylo
256	8	66	-350.116501624055	14.3494055	14.168411	diversitree
512	8	66	-1193.07787762928	31.4218014	31.4835925	tensorphylo
512	8	66	-662.205945865489	29.9348257	27.877704	diversitree
1024	8	66	-2940.40887461939	70.7254551	70.7101785	tensorphylo
1024	8	66	-1336.99960106017	60.0264559	57.572651	diversitree
32	16	66	-98.9494783260266	3.1974916	3.191645	tensorphylo
32	16	66	-32.2528181863609	6.9182867	6.930681	diversitree
64	16	66	-190.09033465365	6.7861642	6.776931	tensorphylo
64	16	66	-75.2274794349895	14.7532473	14.716089	diversitree
128	16	66	-358.80509623252	13.81782	13.649269	tensorphylo
128	16	66	-160.054505553882	29.0547935	28.081556	diversitree
256	16	66	-841.0643243557	29.3614038	29.469283	tensorphylo
256	16	66	-335.565956133348	60.2884541	57.8273225	diversitree
512	16	66	-1941.72495849064	63.7385139	63.687596	tensorphylo
512	16	66	-688.839588029147	123.8488599	124.5480985	diversitree
1024	16	66	-2636.23961910255	118.8039124	119.0439305	tensorphylo
1024	16	66	-1325.50910787043	245.2198397	245.6214265	diversitree
32	31	66	-83.6976571967573	7.4289704	7.4581665	tensorphylo
32	31	66	-30.8047863240546	40.8979961	39.9960125	diversitree
64	31	66	-200.797209272379	18.8110132	19.25483	tensorphylo
64	31	66	-82.2514016268909	86.3083128	86.7603255	diversitree
128	31	66	-457.865968336708	33.212993	33.0988285	tensorphylo
128	31	66	-150.623567320913	169.7503812	170.290015	diversitree
256	31	66	-791.530271493516	67.5334862	67.6692085	tensorphylo
256	31	66	-334.476168946218	348.4382622	347.807592	diversitree
512	31	66	-1574.01288047554	130.1002037	130.002021	tensorphylo
512	31	66	-610.899101713174	680.1034736	682.3635535	diversitree
1024	31	66	-3119.77919403929	266.3775822	265.1421415	tensorphylo
1024	31	66	-1311.17772271707	1394.8302254	1396.144628	diversitree
32	64	66	-116.953987708137	23.1721586	23.1342295	tensorphylo
32	64	66	NA	NA	NA	diversitree
64	64	66	-159.617347703891	34.9772066	34.608264	tensorphylo
64	64	66	NA	NA	NA	diversitree
128	64	66	-503.444164014451	93.7450076	93.2103225	tensorphylo
128	64	66	NA	NA	NA	diversitree
256	64	66	-717.170431738984	162.3890772	161.1976705	tensorphylo
256	64	66	NA	NA	NA	diversitree
512	64	66	-1709.3898305216	361.8646101	360.887084	tensorphylo
512	64	66	NA	NA	NA	diversitree
1024	64	66	-3440.91459537847	647.2320516	645.99641	tensorphylo
1024	64	66	NA	NA	NA	diversitree
32	128	66	-141.855856512519	89.663597	89.541417	tensorphylo
32	128	66	NA	NA	NA	diversitree
64	128	66	-240.67569675326	149.5531252	149.518226	tensorphylo
64	128	66	NA	NA	NA	diversitree
128	128	66	-433.707831149289	226.1457254	227.8429245	tensorphylo
128	128	66	NA	NA	NA	diversitree
256	128	66	-915.142069300017	585.9706306	588.524373	tensorphylo
256	128	66	NA	NA	NA	diversitree
512	128	66	-1610.92370662022	949.7250414	942.349945	tensorphylo
512	128	66	NA	NA	NA	diversitree
1024	128	66	-3594.8205695912	1995.3998244	2002.399205	tensorphylo
1024	128	66	NA	NA	NA	diversitree
32	2	67	-56.0932210873899	0.9932906	0.9909495	tensorphylo
32	2	67	-33.484921016767	0.5793054	0.5742665	diversitree
64	2	67	-130.897909934172	2.3466145	2.3294765	tensorphylo
64	2	67	-86.7102122977867	1.1464994	1.138734	diversitree
128	2	67	-248.101307482493	5.1718712	5.167148	tensorphylo
128	2	67	-192.516691721105	2.3076481	2.305225	diversitree
256	2	67	-421.615011403075	7.4978709	7.47348	tensorphylo
256	2	67	-310.611193813921	4.6816342	4.631237	diversitree
512	2	67	-1024.23044663146	17.1634938	17.420654	tensorphylo
512	2	67	-671.627649554022	10.5578854	9.3426085	diversitree
1024	2	67	-2403.37620083565	33.3643035	33.342266	tensorphylo
1024	2	67	-1298.9600890579	19.3570553	18.7549785	diversitree
32	4	67	-104.437196585285	1.570997	1.5684345	tensorphylo
32	4	67	-42.437684413764	0.7956419	0.788963	diversitree
64	4	67	-130.972122005108	2.2893211	2.287882	tensorphylo
64	4	67	-78.4663574989617	1.5374303	1.531104	diversitree
128	4	67	-239.028791166782	5.9388008	5.927165	tensorphylo
128	4	67	-163.673974271472	3.1394602	3.1184395	diversitree
256	4	67	-562.618264522104	10.2191967	10.2318575	tensorphylo
256	4	67	-327.718563848411	6.5157405	6.4722395	diversitree
512	4	67	-1281.38920138498	22.3289813	22.2513355	tensorphylo
512	4	67	-670.759004751362	14.1264229	12.786957	diversitree
1024	4	67	-3214.63502006986	45.1156825	45.0915335	tensorphylo
1024	4	67	-1347.73357176665	26.5376354	26.0438355	diversitree
32	8	67	-80.3698092509401	2.6902273	2.677341	tensorphylo
32	8	67	-44.4710250512445	1.8812891	1.873003	diversitree
64	8	67	-149.499887043921	4.0021535	3.9705015	tensorphylo
64	8	67	-76.5539336844265	3.524647	3.5158115	diversitree
128	8	67	-375.621673945194	8.915614	8.949685	tensorphylo
128	8	67	-170.480675973634	7.0379288	6.9837965	diversitree
256	8	67	-618.347745184852	16.3758059	16.400246	tensorphylo
256	8	67	-340.159122974679	14.0982395	13.883297	diversitree
512	8	67	-1161.22671093945	33.6834065	33.5895165	tensorphylo
512	8	67	-671.658236316726	30.7624189	28.2356545	diversitree
1024	8	67	-2569.86751756045	71.3550593	71.4723685	tensorphylo
1024	8	67	-1420.10224389845	60.5972046	57.2749705	diversitree
32	16	67	-81.3835609658709	3.8038283	3.802381	tensorphylo
32	16	67	-36.8133071786414	7.4541731	7.4511555	diversitree
64	16	67	-238.18162417406	8.8762089	8.8787755	tensorphylo
64	16	67	-90.5924622101292	14.8451611	14.781935	diversitree
128	16	67	-387.939725470177	14.3290695	14.3217715	tensorphylo
128	16	67	-156.677448279723	30.058658	29.012133	diversitree
256	16	67	-855.38427409559	28.3930166	28.167369	tensorphylo
256	16	67	-324.880806176204	59.6276284	57.3387665	diversitree
512	16	67	-1423.10384791278	56.7985218	56.7758365	tensorphylo
512	16	67	-640.493796090168	121.7577574	122.6037965	diversitree
1024	16	67	-3078.1321503829	120.2694287	120.4013175	tensorphylo
1024	16	67	-1286.80505430207	241.1417624	241.861296	diversitree
32	31	67	-100.009985862132	9.1796581	9.4374825	tensorphylo
32	31	67	-36.3525166975989	43.2378989	41.7845145	diversitree
64	31	67	-184.508523260893	14.8425904	14.7628085	tensorphylo
64	31	67	-65.3498724583117	85.0969596	85.502999	diversitree
128	31	67	-582.420454377556	39.8678424	40.4951055	tensorphylo
128	31	67	-168.069545446094	172.297826	171.436252	diversitree
256	31	67	-678.71046609513	63.9507381	63.080099	tensorphylo
256	31	67	-320.822141286815	338.4015524	337.4032885	diversitree
512	31	67	-1415.96907466058	138.2879693	137.7926565	tensorphylo
512	31	67	-662.206265424022	708.2790221	707.878776	diversitree
1024	31	67	-3489.37188523214	276.4643981	273.7695665	tensorphylo
1024	31	67	-1315.27593647669	1394.0495198	1395.4166525	diversitree
32	64	67	-115.186320994906	24.9532888	24.920907	tensorphylo
32	64	67	NA	NA	NA	diversitree
64	64	67	-250.022129318401	43.6644547	43.666435	tensorphylo
64	64	67	NA	NA	NA	diversitree
128	64	67	-530.330040968895	87.2264217	86.859853	tensorphylo
128	64	67	NA	NA	NA	diversitree
256	64	67	-931.982827980483	181.4465537	179.2300445	tensorphylo
256	64	67	NA	NA	NA	diversitree
512	64	67	-1897.00958879523	314.931373	312.404297	tensorphylo
512	64	67	NA	NA	NA	diversitree
1024	64	67	-3113.67148606169	693.6960396	698.6319025	tensorphylo
1024	64	67	NA	NA	NA	diversitree
32	128	67	-127.279754118665	66.4213858	66.593717	tensorphylo
32	128	67	NA	NA	NA	diversitree
64	128	67	-190.182894724479	98.0123122	97.970648	tensorphylo
64	128	67	NA	NA	NA	diversitree
128	128	67	-429.609067749657	275.667559	277.7236885	tensorphylo
128	128	67	NA	NA	NA	diversitree
256	128	67	-903.111580672793	556.6156925	555.918877	tensorphylo
256	128	67	NA	NA	NA	diversitree
512	128	67	-1358.91843394035	896.4847538	900.40838	tensorphylo
512	128	67	NA	NA	NA	diversitree
1024	128	67	-3309.269195552	2002.3552694	2004.907257	tensorphylo
1024	128	67	NA	NA	NA	diversitree
32	2	68	-46.7091030357358	1.0567381	1.049231	tensorphylo
32	2	68	-35.6714552456961	0.5687889	0.5652465	diversitree
64	2	68	-104.607417999997	2.0222553	1.997315	tensorphylo
64	2	68	-75.1392952641106	1.1923333	1.1659785	diversitree
128	2	68	-250.63320066985	3.8853281	3.893852	tensorphylo
128	2	68	-145.346255345961	2.3183163	2.3119285	diversitree
256	2	68	-576.487769225497	8.0417318	8.0584475	tensorphylo
256	2	68	-314.161482469897	4.6773374	4.6397855	diversitree
512	2	68	-1093.67833162843	17.8783329	17.806587	tensorphylo
512	2	68	-680.912020982286	10.2703975	9.614582	diversitree
1024	2	68	-2410.00715198765	36.1891789	36.2809	tensorphylo
1024	2	68	-1380.98866244831	19.2204802	18.775704	diversitree
32	4	68	-72.5988114282393	1.8582881	1.838973	tensorphylo
32	4	68	-51.7233913902887	0.8555921	0.844641	diversitree
64	4	68	-122.768750869974	2.8017063	2.646386	tensorphylo
64	4	68	-76.886893024351	1.634793	1.612653	diversitree
128	4	68	-266.169974415535	5.058334	5.0647915	tensorphylo
128	4	68	-167.330047580476	3.1774385	3.163314	diversitree
256	4	68	-617.735968756751	11.3443351	11.340846	tensorphylo
256	4	68	-352.023448069892	6.5388686	6.527815	diversitree
512	4	68	-1479.00721871196	21.8566982	21.8799165	tensorphylo
512	4	68	-652.349988713391	13.8624772	12.858666	diversitree
1024	4	68	-3026.51463427105	43.8263227	43.7638715	tensorphylo
1024	4	68	-1333.84140193287	26.509247	25.8707745	diversitree
32	8	68	-76.2005350563966	2.501369	2.487265	tensorphylo
32	8	68	-43.8043179125616	1.7068341	1.704575	diversitree
64	8	68	-122.17765588684	4.2880301	4.2847255	tensorphylo
64	8	68	-81.2262715065317	3.5575577	3.551297	diversitree
128	8	68	-313.872558704419	8.795525	8.7961195	tensorphylo
128	8	68	-176.344876841855	7.0205243	7.002841	diversitree
256	8	68	-766.824469917987	17.1750804	17.1932065	tensorphylo
256	8	68	-335.752996700631	14.6326827	14.5979065	diversitree
512	8	68	-1763.00442841338	33.686666	33.6770105	tensorphylo
512	8	68	-640.114376396855	30.533479	28.6422105	diversitree
1024	8	68	-3100.12393746238	72.3643768	72.0657205	tensorphylo
1024	8	68	-1385.39824212672	57.7866792	56.269999	diversitree
32	16	68	-97.3067027010917	5.2941127	5.288918	tensorphylo
32	16	68	-51.969637570278	8.0538186	8.026406	diversitree
64	16	68	-222.950125894756	7.58295	7.5859635	tensorphylo
64	16	68	-81.5367012652554	14.6623585	14.5531345	diversitree
128	16	68	-345.549663355906	15.2591791	15.196158	tensorphylo
128	16	68	-175.431485501676	29.4563844	28.312919	diversitree
256	16	68	-869.51411107559	31.2221437	31.211168	tensorphylo
256	16	68	-341.188157938656	61.3896444	58.82844	diversitree
512	16	68	-1415.57951343694	61.6411507	61.553341	tensorphylo
512	16	68	-645.805592079337	121.9257549	122.8602515	diversitree
1024	16	68	-3676.89122466776	124.0378617	123.8668425	tensorphylo
1024	16	68	-1337.09280734794	246.5638689	245.559701	diversitree
32	31	68	-94.8963281605699	8.4415556	8.349035	tensorphylo
32	31	68	-39.365566065161	40.5862239	38.774233	diversitree
64	31	68	-221.222642479992	18.7359832	18.2215685	tensorphylo
64	31	68	-83.4006944457603	86.14633	86.679043	diversitree
128	31	68	-350.785948245511	27.6894607	27.622602	tensorphylo
128	31	68	-133.454296105556	165.2448051	165.522535	diversitree
256	31	68	-935.343237948609	73.0296264	73.631982	tensorphylo
256	31	68	-332.888826236971	353.5456691	354.060256	diversitree
512	31	68	-1734.09340983139	152.0325469	149.253899	tensorphylo
512	31	68	-698.260883557706	704.339738	704.6875615	diversitree
1024	31	68	-3509.40697238284	282.7452701	277.689433	tensorphylo
